subset_id,elevation_mask_integer,azimuth_mask_integer,I_e_global,I_a_global,sequential_channel_ids,B_e,B_a,B_out,MAC_el,MAC_az,MAC_total,output_channel_count,output_bytes_complex_double,weight_memory_bytes,estimated_data_movement_bytes,incremental_cost_over_conventional,eta_design,eta_validation,eta_holdout,eta_parent_relative,worst_design_scenario_id,worst_validation_scenario_id,worst_holdout_scenario_id,minimum_whitening_rank,minimum_manifold_rank,minimum_fim_rank,data_processing_violation_count,runtime,offline_subset_design_runtime,status,covariance_decomposition_count,whitener_eigendecomposition_count,fim_evaluation_count,generalized_eigenvalue_evaluation_count,measured_online_dbf_runtime
RECT_E29_A07,29,7,1;3;4;5,1;2;3,1;3;4;5;6;8;9;10;11;13;14;15,4,3,12,8320,780,9100,12,192,399360,33472,6955,0.252084288003622,0.583806584570901,0.296133507315112,0.305936014600754,D0542,V0234,H0230,12,2,4,0,0.2688834,0.2688834,FIM_SCENARIO_VALID,2,2,1184,2368,7.182421875e-06
RECT_E29_A08,29,8,1;3;4;5,4,16;18;19;20,4,1,4,8320,260,8580,4,64,133120,33344,6435,4.39357635084829e-07,4.08087096594727e-05,1.15695544685439e-06,5.12986627220286e-07,D0158,V0234,H0109,4,2,4,0,0.258478,0.258478,FIM_SCENARIO_VALID,2,2,1184,2368,6.893359375e-06
RECT_E29_A09,29,9,1;3;4;5,1;4,1;3;4;5;16;18;19;20,4,2,8,8320,520,8840,8,128,266240,33408,6695,0.00310680501407856,0.106501105966116,0.00372161289992569,0.00367432529654707,D0264,V0234,H0041,8,2,4,0,0.2478347,0.2478347,FIM_SCENARIO_VALID,2,2,1184,2368,7.0060546875e-06
RECT_E29_A10,29,10,1;3;4;5,2;4,6;8;9;10;16;18;19;20,4,2,8,8320,520,8840,8,128,266240,33408,6695,0.00536562496239508,0.19961788166443,0.00628381096248202,0.00621988202933455,D0016,V0230,H0041,8,2,4,0,0.2494406,0.2494406,FIM_SCENARIO_VALID,2,2,1184,2368,7.0060546875e-06
RECT_E29_A11,29,11,1;3;4;5,1;2;4,1;3;4;5;6;8;9;10;16;18;19;20,4,3,12,8320,780,9100,12,192,399360,33472,6955,0.28924463398142,0.574623393820506,0.330179086237241,0.351073405168348,D0542,V0234,H0230,12,2,4,0,0.2705329,0.2705329,FIM_SCENARIO_VALID,2,2,1184,2368,7.182421875e-06
RECT_E29_A12,29,12,1;3;4;5,3;4,11;13;14;15;16;18;19;20,4,2,8,8320,520,8840,8,128,266240,33408,6695,0.00592258430173319,0.162663987102396,0.00911174497042239,0.00700719817870192,D0536,V0054,H0041,8,2,4,0,0.2507146,0.2507146,FIM_SCENARIO_VALID,2,2,1184,2368,7.0060546875e-06
RECT_E29_A13,29,13,1;3;4;5,1;3;4,1;3;4;5;11;13;14;15;16;18;19;20,4,3,12,8320,780,9100,12,192,399360,33472,6955,0.325939127156259,0.574061410825539,0.362940436965951,0.395627379905674,D0542,V0234,H0230,12,2,4,0,0.2520666,0.2520666,FIM_SCENARIO_VALID,2,2,1184,2368,7.182421875e-06
RECT_E29_A14,29,14,1;3;4;5,2;3;4,6;8;9;10;11;13;14;15;16;18;19;20,4,3,12,8320,780,9100,12,192,399360,33472,6955,0.377193041616822,0.598025837343902,0.394679638515407,0.457630101905011,D0542,V0234,H0041,12,2,4,0,0.268188,0.268188,FIM_SCENARIO_VALID,2,2,1184,2368,7.182421875e-06
RECT_E29_A15,29,15,1;3;4;5,1;2;3;4,1;3;4;5;6;8;9;10;11;13;14;15;16;18;19;20,4,4,16,8320,1040,9360,16,256,532480,33536,7215,0.424480441819667,0.66731724053204,0.426637466402529,0.496930724755901,D0280,V0054,H0041,16,2,4,0,0.2767508,0.2767508,FIM_SCENARIO_VALID,2,2,1184,2368,7.375390625e-06
RECT_E29_A16,29,16,1;3;4;5,5,21;23;24;25,4,1,4,8320,260,8580,4,64,133120,33344,6435,1.02718054203662e-06,0.000761142569754066,5.68929193538756e-06,1.22166643590672e-06,D0416,V0234,H0109,4,2,4,0,0.2619165,0.2619165,FIM_SCENARIO_VALID,2,2,1184,2368,6.893359375e-06
RECT_E29_A17,29,17,1;3;4;5,1;5,1;3;4;5;21;23;24;25,4,2,8,8320,520,8840,8,128,266240,33408,6695,0.00103795829616602,0.102565920910821,0.00224481402058693,0.00120406688453607,D0024,V0014,H0041,8,2,4,0,0.2487693,0.2487693,FIM_SCENARIO_VALID,2,2,1184,2368,7.0060546875e-06
RECT_E29_A18,29,18,1;3;4;5,2;5,6;8;9;10;21;23;24;25,4,2,8,8320,520,8840,8,128,266240,33408,6695,0.00312439293411053,0.106095082322567,0.0063969045149591,0.0036935446448633,D0536,V0014,H0216,8,2,4,0,0.2472716,0.2472716,FIM_SCENARIO_VALID,2,2,1184,2368,7.0060546875e-06
RECT_E29_A19,29,19,1;3;4;5,1;2;5,1;3;4;5;6;8;9;10;21;23;24;25,4,3,12,8320,780,9100,12,192,399360,33472,6955,0.324548798309991,0.547462137008314,0.359605730556712,0.39393380730218,D0542,V0234,H0230,12,2,4,0,0.2680065,0.2680065,FIM_SCENARIO_VALID,2,2,1184,2368,7.182421875e-06
RECT_E29_A20,29,20,1;3;4;5,3;5,11;13;14;15;21;23;24;25,4,2,8,8320,520,8840,8,128,266240,33408,6695,0.00510805624148822,0.102979587500683,0.00901759471598219,0.00603769902015703,D0536,V0054,H0144,8,2,4,0,0.2702124,0.2702124,FIM_SCENARIO_VALID,2,2,1184,2368,7.0060546875e-06
RECT_E29_A21,29,21,1;3;4;5,1;3;5,1;3;4;5;11;13;14;15;21;23;24;25,4,3,12,8320,780,9100,12,192,399360,33472,6955,0.355319498666293,0.553257321179795,0.37174704084836,0.431135434980592,D0542,V0234,H0041,12,2,4,0,0.29387,0.29387,FIM_SCENARIO_VALID,2,2,1184,2368,7.182421875e-06
RECT_E29_A22,29,22,1;3;4;5,2;3;5,6;8;9;10;11;13;14;15;21;23;24;25,4,3,12,8320,780,9100,12,192,399360,33472,6955,0.326014627586474,0.573861379654665,0.345639054348308,0.395900799900692,D0286,V0014,H0041,12,2,4,0,0.2607281,0.2607281,FIM_SCENARIO_VALID,2,2,1184,2368,7.182421875e-06
RECT_E29_A23,29,23,1;3;4;5,1;2;3;5,1;3;4;5;6;8;9;10;11;13;14;15;21;23;24;25,4,4,16,8320,1040,9360,16,256,532480,33536,7215,0.412473055625195,0.662493236801614,0.424713631699603,0.479376880192996,D0030,V0162,H0165,16,2,4,0,0.2767277,0.2767277,FIM_SCENARIO_VALID,2,2,1184,2368,7.375390625e-06
RECT_E29_A24,29,24,1;3;4;5,4;5,16;18;19;20;21;23;24;25,4,2,8,8320,520,8840,8,128,266240,33408,6695,0.00739987165036364,0.095288378293311,0.0103852828878406,0.00871845874103826,D0544,V0054,H0144,8,2,4,0,0.2548403,0.2548403,FIM_SCENARIO_VALID,2,2,1184,2368,7.0060546875e-06
RECT_E29_A25,29,25,1;3;4;5,1;4;5,1;3;4;5;16;18;19;20;21;23;24;25,4,3,12,8320,780,9100,12,192,399360,33472,6955,0.32461420716174,0.547086440676676,0.343174000311595,0.394193537738943,D0286,V0014,H0041,12,2,4,0,0.2583803,0.2583803,FIM_SCENARIO_VALID,2,2,1184,2368,7.182421875e-06
RECT_E29_A26,29,26,1;3;4;5,2;4;5,6;8;9;10;16;18;19;20;21;23;24;25,4,3,12,8320,780,9100,12,192,399360,33472,6955,0.289329030115361,0.574270527840138,0.310435246483299,0.351338302308608,D0286,V0014,H0041,12,2,4,0,0.2758182,0.2758182,FIM_SCENARIO_VALID,2,2,1184,2368,7.182421875e-06
RECT_E29_A27,29,27,1;3;4;5,1;2;4;5,1;3;4;5;6;8;9;10;16;18;19;20;21;23;24;25,4,4,16,8320,1040,9360,16,256,532480,33536,7215,0.40678931284974,0.659449192054443,0.422196970507138,0.47156556247355,D0008,V0198,H0144,16,2,4,0,0.2837449,0.2837449,FIM_SCENARIO_VALID,2,2,1184,2368,7.375390625e-06
RECT_E29_A28,29,28,1;3;4;5,3;4;5,11;13;14;15;16;18;19;20;21;23;24;25,4,3,12,8320,780,9100,12,192,399360,33472,6955,0.252172476711093,0.583807852626251,0.274185061402263,0.306185157593314,D0286,V0054,H0041,12,2,4,0,0.254787,0.254787,FIM_SCENARIO_VALID,2,2,1184,2368,7.182421875e-06
RECT_E29_A29,29,29,1;3;4;5,1;3;4;5,1;3;4;5;11;13;14;15;16;18;19;20;21;23;24;25,4,4,16,8320,1040,9360,16,256,532480,33536,7215,0.412697879402568,0.662001244835195,0.41398814035498,0.479545096629041,D0030,V0198,H0144,16,2,4,0,0.2707009,0.2707009,FIM_SCENARIO_VALID,2,2,1184,2368,7.375390625e-06
RECT_E29_A30,29,30,1;3;4;5,2;3;4;5,6;8;9;10;11;13;14;15;16;18;19;20;21;23;24;25,4,4,16,8320,1040,9360,16,256,532480,33536,7215,0.424794129047285,0.667416053525778,0.426463556431616,0.497170743960759,D0536,V0270,H0144,16,2,4,0,0.2786816,0.2786816,FIM_SCENARIO_VALID,2,2,1184,2368,7.375390625e-06
RECT_E29_A31,29,31,1;3;4;5,1;2;3;4;5,1;3;4;5;6;8;9;10;11;13;14;15;16;18;19;20;21;23;24;25,4,5,20,8320,1300,9620,20,320,665600,33600,7475,0.82212067707817,0.85795922890502,0.835737924077511,0.983594493592968,D0158,V0018,H0230,20,2,4,0,0.2666112,0.2666112,FIM_SCENARIO_VALID,2,2,1184,2368,7.5912109375e-06
RECT_E30_A01,30,1,2;3;4;5,1,2;3;4;5,4,1,4,8320,260,8580,4,64,133120,33344,6435,2.23484121981536e-07,0.000877452349057553,3.42706330413255e-06,2.70575615145628e-07,D0158,V0050,H0041,4,2,4,0,0.2565142,0.2565142,FIM_SCENARIO_VALID,2,2,1184,2368,6.893359375e-06
RECT_E30_A02,30,2,2;3;4;5,2,7;8;9;10,4,1,4,8320,260,8580,4,64,133120,33344,6435,1.2252348174097e-08,2.44727309048844e-05,1.24347275295851e-07,1.42686816005826e-08,D0030,V0050,H0187,4,2,4,0,0.2970639,0.2970639,FIM_SCENARIO_VALID,2,2,1184,2368,6.893359375e-06
RECT_E30_A03,30,3,2;3;4;5,1;2,2;3;4;5;7;8;9;10,4,2,8,8320,520,8840,8,128,266240,33408,6695,0.00794984843859173,0.0954393478762017,0.00798990529595793,0.00937037339736499,D0280,V0234,H0041,8,2,4,0,0.3054284,0.3054284,FIM_SCENARIO_VALID,2,2,1184,2368,7.0060546875e-06
RECT_E30_A04,30,4,2;3;4;5,3,12;13;14;15,4,1,4,8320,260,8580,4,64,133120,33344,6435,2.59826319511636e-07,8.50390794093027e-08,2.43746543306954e-07,3.07186475242265e-07,D0416,V0180,H0041,4,2,4,0,0.2804707,0.2804707,FIM_SCENARIO_VALID,2,2,1184,2368,6.893359375e-06
RECT_E30_A05,30,5,2;3;4;5,1;3,2;3;4;5;12;13;14;15,4,2,8,8320,520,8840,8,128,266240,33408,6695,0.00550758935764357,0.102837633993004,0.00592284841904706,0.00651023727054423,D0264,V0234,H0041,8,2,4,0,0.2941038,0.2941038,FIM_SCENARIO_VALID,2,2,1184,2368,7.0060546875e-06
RECT_E30_A06,30,6,2;3;4;5,2;3,7;8;9;10;12;13;14;15,4,2,8,8320,520,8840,8,128,266240,33408,6695,0.00644152904377427,0.162516389267104,0.00695579554248764,0.00762466624784526,D0264,V0234,H0041,8,2,4,0,0.2916636,0.2916636,FIM_SCENARIO_VALID,2,2,1184,2368,7.0060546875e-06
RECT_E30_A07,30,7,2;3;4;5,1;2;3,2;3;4;5;7;8;9;10;12;13;14;15,4,3,12,8320,780,9100,12,192,399360,33472,6955,0.252673397494619,0.583966839711196,0.296675983914925,0.306650946569793,D0542,V0234,H0230,12,2,4,0,0.300779,0.300779,FIM_SCENARIO_VALID,2,2,1184,2368,7.182421875e-06
RECT_E30_A08,30,8,2;3;4;5,4,17;18;19;20,4,1,4,8320,260,8580,4,64,133120,33344,6435,4.76530767414848e-07,4.12484994994651e-05,1.13625514141336e-06,5.56389164287527e-07,D0158,V0234,H0109,4,2,4,0,0.2643182,0.2643182,FIM_SCENARIO_VALID,2,2,1184,2368,6.893359375e-06
RECT_E30_A09,30,9,2;3;4;5,1;4,2;3;4;5;17;18;19;20,4,2,8,8320,520,8840,8,128,266240,33408,6695,0.00339723460666881,0.10691995213391,0.00399954193522759,0.00401758398478024,D0264,V0234,H0041,8,2,4,0,0.2549012,0.2549012,FIM_SCENARIO_VALID,2,2,1184,2368,7.0060546875e-06
RECT_E30_A10,30,10,2;3;4;5,2;4,7;8;9;10;17;18;19;20,4,2,8,8320,520,8840,8,128,266240,33408,6695,0.00573288742096631,0.200138311456738,0.00678748908752068,0.00664554604746653,D0016,V0230,H0041,8,2,4,0,0.2643354,0.2643354,FIM_SCENARIO_VALID,2,2,1184,2368,7.0060546875e-06
RECT_E30_A11,30,11,2;3;4;5,1;2;4,2;3;4;5;7;8;9;10;17;18;19;20,4,3,12,8320,780,9100,12,192,399360,33472,6955,0.289772390610963,0.574716599194208,0.330684266123815,0.351713941664868,D0542,V0234,H0230,12,2,4,0,0.2619156,0.2619156,FIM_SCENARIO_VALID,2,2,1184,2368,7.182421875e-06
RECT_E30_A12,30,12,2;3;4;5,3;4,12;13;14;15;17;18;19;20,4,2,8,8320,520,8840,8,128,266240,33408,6695,0.00645985549027754,0.16333789624902,0.00985375229258637,0.00764332370252595,D0536,V0054,H0041,8,2,4,0,0.2519053,0.2519053,FIM_SCENARIO_VALID,2,2,1184,2368,7.0060546875e-06
RECT_E30_A13,30,13,2;3;4;5,1;3;4,2;3;4;5;12;13;14;15;17;18;19;20,4,3,12,8320,780,9100,12,192,399360,33472,6955,0.326419347683471,0.574142580610007,0.363406709178267,0.39621027398308,D0542,V0234,H0230,12,2,4,0,0.2622612,0.2622612,FIM_SCENARIO_VALID,2,2,1184,2368,7.182421875e-06
RECT_E30_A14,30,14,2;3;4;5,2;3;4,7;8;9;10;12;13;14;15;17;18;19;20,4,3,12,8320,780,9100,12,192,399360,33472,6955,0.377607015058368,0.598119622858032,0.395009905650263,0.458132207610645,D0542,V0234,H0041,12,2,4,0,0.2744987,0.2744987,FIM_SCENARIO_VALID,2,2,1184,2368,7.182421875e-06
RECT_E30_A15,30,15,2;3;4;5,1;2;3;4,2;3;4;5;7;8;9;10;12;13;14;15;17;18;19;20,4,4,16,8320,1040,9360,16,256,532480,33536,7215,0.424796937010334,0.667597860094606,0.426930480604637,0.497347647642603,D0152,V0054,H0041,16,2,4,0,0.2603084,0.2603084,FIM_SCENARIO_VALID,2,2,1184,2368,7.375390625e-06
RECT_E30_A16,30,16,2;3;4;5,5,22;23;24;25,4,1,4,8320,260,8580,4,64,133120,33344,6435,1.10289795788652e-06,0.000785984390849178,5.76605066482363e-06,1.28152091179747e-06,D0032,V0234,H0109,4,2,4,0,0.2522379,0.2522379,FIM_SCENARIO_VALID,2,2,1184,2368,6.893359375e-06
RECT_E30_A17,30,17,2;3;4;5,1;5,2;3;4;5;22;23;24;25,4,2,8,8320,520,8840,8,128,266240,33408,6695,0.00111923991847976,0.102611068866122,0.00242465417709297,0.00129835248282361,D0024,V0014,H0041,8,2,4,0,0.2600467,0.2600467,FIM_SCENARIO_VALID,2,2,1184,2368,7.0060546875e-06
RECT_E30_A18,30,18,2;3;4;5,2;5,7;8;9;10;22;23;24;25,4,2,8,8320,520,8840,8,128,266240,33408,6695,0.00341743821723946,0.106160667038289,0.00673031501973141,0.0040396770560369,D0536,V0014,H0216,8,2,4,0,0.2630968,0.2630968,FIM_SCENARIO_VALID,2,2,1184,2368,7.0060546875e-06
RECT_E30_A19,30,19,2;3;4;5,1;2;5,2;3;4;5;7;8;9;10;22;23;24;25,4,3,12,8320,780,9100,12,192,399360,33472,6955,0.325022046778805,0.54752274004687,0.360069043574067,0.394508254519308,D0542,V0234,H0230,12,2,4,0,0.2601519,0.2601519,FIM_SCENARIO_VALID,2,2,1184,2368,7.182421875e-06
RECT_E30_A20,30,20,2;3;4;5,3;5,12;13;14;15;22;23;24;25,4,2,8,8320,520,8840,8,128,266240,33408,6695,0.0055706360061259,0.103708717682916,0.00953233546847459,0.00658510345658043,D0536,V0054,H0144,8,2,4,0,0.260243,0.260243,FIM_SCENARIO_VALID,2,2,1184,2368,7.0060546875e-06
RECT_E30_A21,30,21,2;3;4;5,1;3;5,2;3;4;5;12;13;14;15;22;23;24;25,4,3,12,8320,780,9100,12,192,399360,33472,6955,0.35576283882257,0.553330015519169,0.372108476937166,0.431673386045383,D0542,V0234,H0041,12,2,4,0,0.2738996,0.2738996,FIM_SCENARIO_VALID,2,2,1184,2368,7.182421875e-06
RECT_E30_A22,30,22,2;3;4;5,2;3;5,7;8;9;10;12;13;14;15;22;23;24;25,4,3,12,8320,780,9100,12,192,399360,33472,6955,0.326497719329632,0.574231244985971,0.346031020050683,0.396487449496603,D0286,V0014,H0041,12,2,4,0,0.277163,0.277163,FIM_SCENARIO_VALID,2,2,1184,2368,7.182421875e-06
RECT_E30_A23,30,23,2;3;4;5,1;2;3;5,2;3;4;5;7;8;9;10;12;13;14;15;22;23;24;25,4,4,16,8320,1040,9360,16,256,532480,33536,7215,0.412762484442196,0.662761244990491,0.425064571965687,0.479660300571431,D0030,V0162,H0165,16,2,4,0,0.2687864,0.2687864,FIM_SCENARIO_VALID,2,2,1184,2368,7.375390625e-06
RECT_E30_A24,30,24,2;3;4;5,4;5,17;18;19;20;22;23;24;25,4,2,8,8320,520,8840,8,128,266240,33408,6695,0.00804950329171971,0.0962738130467895,0.0111473577952937,0.00948772171222544,D0544,V0054,H0144,8,2,4,0,0.255017,0.255017,FIM_SCENARIO_VALID,2,2,1184,2368,7.0060546875e-06
RECT_E30_A25,30,25,2;3;4;5,1;4;5,2;3;4;5;17;18;19;20;22;23;24;25,4,3,12,8320,780,9100,12,192,399360,33472,6955,0.325090631870305,0.547466779277806,0.343564323213053,0.394772091797345,D0286,V0014,H0041,12,2,4,0,0.3077965,0.3077965,FIM_SCENARIO_VALID,2,2,1184,2368,7.182421875e-06
RECT_E30_A26,30,26,2;3;4;5,2;4;5,7;8;9;10;17;18;19;20;22;23;24;25,4,3,12,8320,780,9100,12,192,399360,33472,6955,0.289860764241554,0.574683538055956,0.31086903216822,0.351983970152371,D0286,V0014,H0041,12,2,4,0,0.2757179,0.2757179,FIM_SCENARIO_VALID,2,2,1184,2368,7.182421875e-06
RECT_E30_A27,30,27,2;3;4;5,1;2;4;5,2;3;4;5;7;8;9;10;17;18;19;20;22;23;24;25,4,4,16,8320,1040,9360,16,256,532480,33536,7215,0.407042960753092,0.659723593228659,0.422535511954075,0.471856957267567,D0008,V0198,H0144,16,2,4,0,0.2741068,0.2741068,FIM_SCENARIO_VALID,2,2,1184,2368,7.375390625e-06
RECT_E30_A28,30,28,2;3;4;5,3;4;5,12;13;14;15;17;18;19;20;22;23;24;25,4,3,12,8320,780,9100,12,192,399360,33472,6955,0.252766417077694,0.583975613264239,0.274669758659005,0.306906291433015,D0286,V0054,H0041,12,2,4,0,0.2610966,0.2610966,FIM_SCENARIO_VALID,2,2,1184,2368,7.182421875e-06
RECT_E30_A29,30,29,2;3;4;5,1;3;4;5,2;3;4;5;12;13;14;15;17;18;19;20;22;23;24;25,4,4,16,8320,1040,9360,16,256,532480,33536,7215,0.412987269993793,0.662272282809242,0.414327897335881,0.479828340885276,D0030,V0198,H0144,16,2,4,0,0.2718946,0.2718946,FIM_SCENARIO_VALID,2,2,1184,2368,7.375390625e-06
RECT_E30_A30,30,30,2;3;4;5,2;3;4;5,7;8;9;10;12;13;14;15;17;18;19;20;22;23;24;25,4,4,16,8320,1040,9360,16,256,532480,33536,7215,0.425110373674486,0.667694828838432,0.426778679111809,0.497587345284526,D0408,V0270,H0144,16,2,4,0,0.2628752,0.2628752,FIM_SCENARIO_VALID,2,2,1184,2368,7.375390625e-06
RECT_E30_A31,30,31,2;3;4;5,1;2;3;4;5,2;3;4;5;7;8;9;10;12;13;14;15;17;18;19;20;22;23;24;25,4,5,20,8320,1300,9620,20,320,665600,33600,7475,0.82202450348899,0.858133438300536,0.835753420839321,0.983984779465682,D0158,V0018,H0230,20,2,4,0,0.2688178,0.2688178,FIM_SCENARIO_VALID,2,2,1184,2368,7.5912109375e-06
RECT_E31_A01,31,1,1;2;3;4;5,1,1;2;3;4;5,5,1,5,10400,325,10725,5,80,166400,33360,8580,2.60344678265287e-06,0.00135823911588696,1.22441799590076e-05,3.15125583754506e-06,D0286,V0036,H0041,5,2,4,0,0.2498949,0.2498949,FIM_SCENARIO_VALID,2,2,1184,2368,9.2501953125e-06
RECT_E31_A02,31,2,1;2;3;4;5,2,6;7;8;9;10,5,1,5,10400,325,10725,5,80,166400,33360,8580,1.6560025987689e-07,2.90740488990377e-05,2.32861641800757e-07,1.92848634357393e-07,D0030,V0018,H0187,5,2,4,0,0.2527215,0.2527215,FIM_SCENARIO_VALID,2,2,1184,2368,9.2501953125e-06
RECT_E31_A03,31,3,1;2;3;4;5,1;2,1;2;3;4;5;6;7;8;9;10,5,2,10,10400,650,11050,10,160,332800,33440,8905,0.0112749135825156,0.103724838670418,0.0136072694946279,0.0132634506053604,D0160,V0270,H0041,10,2,4,0,0.2459315,0.2459315,FIM_SCENARIO_VALID,2,2,1184,2368,9.7109375e-06
RECT_E31_A04,31,4,1;2;3;4;5,3,11;12;13;14;15,5,1,5,10400,325,10725,5,80,166400,33360,8580,2.84859834614631e-06,5.79694523669061e-07,7.57985258305862e-07,3.36814665361857e-06,D0544,V0138,H0130,5,2,4,0,0.2500347,0.2500347,FIM_SCENARIO_VALID,2,2,1184,2368,9.2501953125e-06
RECT_E31_A05,31,5,1;2;3;4;5,1;3,1;2;3;4;5;11;12;13;14;15,5,2,10,10400,650,11050,10,160,332800,33440,8905,0.00813853734502309,0.110051715873572,0.0100180774580189,0.00961169288856918,D0144,V0270,H0041,10,2,4,0,0.2702327,0.2702327,FIM_SCENARIO_VALID,2,2,1184,2368,9.7109375e-06
RECT_E31_A06,31,6,1;2;3;4;5,2;3,6;7;8;9;10;11;12;13;14;15,5,2,10,10400,650,11050,10,160,332800,33440,8905,0.00938900497021638,0.171981933523788,0.0115206042304485,0.0111145851969499,D0136,V0270,H0041,10,2,4,0,0.2675509,0.2675509,FIM_SCENARIO_VALID,2,2,1184,2368,9.7109375e-06
RECT_E31_A07,31,7,1;2;3;4;5,1;2;3,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15,5,3,15,10400,975,11375,15,240,499200,33520,9230,0.254933637926733,0.587168431701692,0.301338240539219,0.309476706118366,D0414,V0234,H0230,15,2,4,0,0.2636941,0.2636941,FIM_SCENARIO_VALID,2,2,1184,2368,9.7236328125e-06
RECT_E31_A08,31,8,1;2;3;4;5,4,16;17;18;19;20,5,1,5,10400,325,10725,5,80,166400,33360,8580,5.56390872737083e-06,5.30338433935975e-05,6.01029066250682e-06,6.49592042577274e-06,D0286,V0288,H0041,5,2,4,0,0.250916,0.250916,FIM_SCENARIO_VALID,2,2,1184,2368,9.2501953125e-06
RECT_E31_A09,31,9,1;2;3;4;5,1;4,1;2;3;4;5;16;17;18;19;20,5,2,10,10400,650,11050,10,160,332800,33440,8905,0.00520133455415804,0.112129782546723,0.00672502839908591,0.00615282127675075,D0136,V0270,H0041,10,2,4,0,0.280159,0.280159,FIM_SCENARIO_VALID,2,2,1184,2368,9.7109375e-06
RECT_E31_A10,31,10,1;2;3;4;5,2;4,6;7;8;9;10;16;17;18;19;20,5,2,10,10400,650,11050,10,160,332800,33440,8905,0.00875669532358537,0.208634147786179,0.0113224303548541,0.0101486435320781,D0016,V0014,H0041,10,2,4,0,0.2467558,0.2467558,FIM_SCENARIO_VALID,2,2,1184,2368,9.7109375e-06
RECT_E31_A11,31,11,1;2;3;4;5,1;2;4,1;2;3;4;5;6;7;8;9;10;16;17;18;19;20,5,3,15,10400,975,11375,15,240,499200,33520,9230,0.29191612562234,0.579186781348982,0.335480782064065,0.354410685083984,D0414,V0234,H0230,15,2,4,0,0.2677545,0.2677545,FIM_SCENARIO_VALID,2,2,1184,2368,9.7236328125e-06
RECT_E31_A12,31,12,1;2;3;4;5,3;4,11;12;13;14;15;16;17;18;19;20,5,2,10,10400,650,11050,10,160,332800,33440,8905,0.00943217053567444,0.170739211099905,0.0158627293913173,0.0111619736816647,D0400,V0014,H0144,10,2,4,0,0.274318,0.274318,FIM_SCENARIO_VALID,2,2,1184,2368,9.7109375e-06
RECT_E31_A13,31,13,1;2;3;4;5,1;3;4,1;2;3;4;5;11;12;13;14;15;16;17;18;19;20,5,3,15,10400,975,11375,15,240,499200,33520,9230,0.32842308443656,0.579369203587362,0.368163231137181,0.39874947117144,D0414,V0234,H0230,15,2,4,0,0.2649052,0.2649052,FIM_SCENARIO_VALID,2,2,1184,2368,9.7236328125e-06
RECT_E31_A14,31,14,1;2;3;4;5,2;3;4,6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,5,3,15,10400,975,11375,15,240,499200,33520,9230,0.379473202409332,0.603308602030474,0.398103759951492,0.460518176551929,D0414,V0234,H0041,15,2,4,0,0.257989,0.257989,FIM_SCENARIO_VALID,2,2,1184,2368,9.7236328125e-06
RECT_E31_A15,31,15,1;2;3;4;5,1;2;3;4,1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20,5,4,20,10400,1300,11700,20,320,665600,33600,9555,0.426344407828462,0.675142653918635,0.429776294798825,0.49947806224823,D0152,V0054,H0041,20,2,4,0,0.2758195,0.2758195,FIM_SCENARIO_VALID,2,2,1184,2368,9.4693359375e-06
RECT_E31_A16,31,16,1;2;3;4;5,5,21;22;23;24;25,5,1,5,10400,325,10725,5,80,166400,33360,8580,1.30635537571896e-05,0.00134765364418924,2.53941400689341e-05,1.55316128643459e-05,D0544,V0288,H0109,5,2,4,0,0.2458564,0.2458564,FIM_SCENARIO_VALID,2,2,1184,2368,9.2501953125e-06
RECT_E31_A17,31,17,1;2;3;4;5,1;5,1;2;3;4;5;21;22;23;24;25,5,2,10,10400,650,11050,10,160,332800,33440,8905,0.00189582412028097,0.105908348947217,0.004071849913711,0.0021990825479883,D0024,V0014,H0041,10,2,4,0,0.2705478,0.2705478,FIM_SCENARIO_VALID,2,2,1184,2368,9.7109375e-06
RECT_E31_A18,31,18,1;2;3;4;5,2;5,6;7;8;9;10;21;22;23;24;25,5,2,10,10400,650,11050,10,160,332800,33440,8905,0.00525716458543755,0.11100384051785,0.010967125413377,0.00621656960096465,D0408,V0014,H0144,10,2,4,0,0.2512368,0.2512368,FIM_SCENARIO_VALID,2,2,1184,2368,9.7109375e-06
RECT_E31_A19,31,19,1;2;3;4;5,1;2;5,1;2;3;4;5;6;7;8;9;10;21;22;23;24;25,5,3,15,10400,975,11375,15,240,499200,33520,9230,0.327112542247132,0.553910353807981,0.365003401582513,0.397151855242399,D0414,V0234,H0230,15,2,4,0,0.2628383,0.2628383,FIM_SCENARIO_VALID,2,2,1184,2368,9.7236328125e-06
RECT_E31_A20,31,20,1;2;3;4;5,3;5,11;12;13;14;15;21;22;23;24;25,5,2,10,10400,650,11050,10,160,332800,33440,8905,0.00817866920038908,0.109158332238226,0.014847286307802,0.00966227327526844,D0408,V0014,H0144,10,2,4,0,0.2639381,0.2639381,FIM_SCENARIO_VALID,2,2,1184,2368,9.7109375e-06
RECT_E31_A21,31,21,1;2;3;4;5,1;3;5,1;2;3;4;5;11;12;13;14;15;21;22;23;24;25,5,3,15,10400,975,11375,15,240,499200,33520,9230,0.35772661296289,0.559994407060239,0.375457956890146,0.434171538301802,D0414,V0234,H0041,15,2,4,0,0.2637617,0.2637617,FIM_SCENARIO_VALID,2,2,1184,2368,9.7236328125e-06
