global_trial_index,trial_id,K,mode,noise_profile_id,L,snr_db,profile_id,element_trial_hash,fit_valid,fit_status,selected_source,selected_start_id,angles_hat_deg,joint_rmse_deg,rss,loglik_concentrated,effective_rank,score_call_count,svd_call_count,runtime_sec,fixed_grid_angles_deg,fixed_grid_joint_rmse_deg,fixed_grid_rss,fixed_grid_loglik,fixed_grid_valid,fixed_grid_condition_number,continuous_rss,continuous_loglik,continuous_valid,continuous_upgrade_flag,fallback_flag,q,single_cpi_flag,same_range_doppler_cell_flag,cross_cpi_data_used_flag,tracking_input_used_flag,K_estimated_inside_module_flag,truth_used_in_fit_flag
66,V22_K1_N2_L8_SP0_C2_OFF_GRID_NE,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,8,0,C2_OFF_GRID_NE,524af764ccd86663eb9a0d2b31718f824fc022f3e4747e50ab433e550cc62dfb,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.101042238944979 10.102298245524338],0.00252352818660161,112.528773500952,-249.65365157551,1,211,447,0.1280293,[8.1999999999999993 10.199999999999999],0.141421356237309,374.170952271757,-393.834111321965,1,NaN,112.528773500952,-249.65365157551,1,1,0,NaN,1,1,0,0,0,0
67,V22_K1_N2_L8_SP0_C3_OFF_GRID_SW,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,8,0,C3_OFF_GRID_SW,2d13dd7128ecda75561c27d3aace65988a13692a50278706a5738853c5996811,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.8928430867336488 9.8952754765821087],0.00857569408434594,102.389439651583,-238.322606634258,1,211,447,0.1297218,[7.7999999999999998 9.8000000000000007],0.14142135623731,334.731557395611,-380.4680438947,1,NaN,102.389439651583,-238.322606634258,1,1,0,NaN,1,1,0,0,0,0
67,V22_K1_N2_L8_SP0_C3_OFF_GRID_SW,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,8,0,C3_OFF_GRID_SW,2d13dd7128ecda75561c27d3aace65988a13692a50278706a5738853c5996811,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.8928430867336488 9.8952754765821087],0.00857569408434594,102.389439651583,-238.322606634258,1,211,447,0.1311703,[7.7999999999999998 9.8000000000000007],0.14142135623731,334.731557395611,-380.4680438947,1,NaN,102.389439651583,-238.322606634258,1,1,0,NaN,1,1,0,0,0,0
68,V22_K1_N2_L8_SP0_C4_NEAR_CELL_EDGE,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,8,0,C4_NEAR_CELL_EDGE,255424b91f574e8d070a0517c79a8e51c70d4421b76399a6c4cfc8c76702b549,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.4515581936050008 10.158014560724222],0.00816462803273414,110.049245475999,-246.97993137884,1,212,449,0.1697496,[8.4000000000000004 10.199999999999999],0.0707106781186532,174.530143683412,-302.320273555544,1,NaN,110.049245475999,-246.97993137884,1,1,0,NaN,1,1,0,0,0,0
68,V22_K1_N2_L8_SP0_C4_NEAR_CELL_EDGE,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,8,0,C4_NEAR_CELL_EDGE,255424b91f574e8d070a0517c79a8e51c70d4421b76399a6c4cfc8c76702b549,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.4515581936050008 10.158014560724222],0.00816462803273414,110.049245475999,-246.97993137884,1,212,449,0.1456743,[8.4000000000000004 10.199999999999999],0.0707106781186532,174.530143683412,-302.320273555544,1,NaN,110.049245475999,-246.97993137884,1,1,0,NaN,1,1,0,0,0,0
69,V22_K1_N2_L8_SP6_C1_ON_GRID,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,8,6,C1_ON_GRID,c3fdde76523ac417a96970da3cc1a52f499449ab15bc46c562e0afaca5c1b8fc,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.000699187129694 9.9907118423937025],0.00931443687840292,106.058258159755,-242.547202977896,1,170,365,0.1381413,[8 10],0,108.597769163127,-245.386681029625,1,NaN,106.058258159755,-242.547202977896,1,1,0,NaN,1,1,0,0,0,0
69,V22_K1_N2_L8_SP6_C1_ON_GRID,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,8,6,C1_ON_GRID,c3fdde76523ac417a96970da3cc1a52f499449ab15bc46c562e0afaca5c1b8fc,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.000699187129694 9.9907118423937025],0.00931443687840292,106.058258159755,-242.547202977896,1,170,365,0.1127878,[8 10],0,108.597769163127,-245.386681029625,1,NaN,106.058258159755,-242.547202977896,1,1,0,NaN,1,1,0,0,0,0
70,V22_K1_N2_L8_SP6_C2_OFF_GRID_NE,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,8,6,C2_OFF_GRID_NE,abd611effca6a80a3d6bb058d224d28ef9423d1660175067a052cdd4d622b65f,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.1010583071078184 10.095306456596337],0.00481137855676814,111.274752900048,-248.308864481119,1,221,467,0.1362748,[8.1999999999999993 10],0.141421356237309,1141.62979863645,-527.694037369078,1,NaN,111.274752900048,-248.308864481119,1,1,0,NaN,1,1,0,0,0,0
70,V22_K1_N2_L8_SP6_C2_OFF_GRID_NE,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,8,6,C2_OFF_GRID_NE,abd611effca6a80a3d6bb058d224d28ef9423d1660175067a052cdd4d622b65f,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.1010583071078184 10.095306456596337],0.00481137855676814,111.274752900048,-248.308864481119,1,221,467,0.1354363,[8.1999999999999993 10],0.141421356237309,1141.62979863645,-527.694037369078,1,NaN,111.274752900048,-248.308864481119,1,1,0,NaN,1,1,0,0,0,0
71,V22_K1_N2_L8_SP6_C3_OFF_GRID_SW,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,8,6,C3_OFF_GRID_SW,8d3af220cfa5836d6019ee1dfcd01822f5f884cb7e7cab6bce119168b8a1aff4,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.8954226261418157 9.901898899596155],0.00495562015431659,110.506021942536,-247.476979170931,1,211,447,0.1300232,[7.7999999999999998 10],0.14142135623731,1087.03458241964,-521.813621308317,1,NaN,110.506021942536,-247.476979170931,1,1,0,NaN,1,1,0,0,0,0
71,V22_K1_N2_L8_SP6_C3_OFF_GRID_SW,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,8,6,C3_OFF_GRID_SW,8d3af220cfa5836d6019ee1dfcd01822f5f884cb7e7cab6bce119168b8a1aff4,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[7.8954226261418157 9.901898899596155],0.00495562015431659,110.506021942536,-247.476979170931,1,211,447,0.1309605,[7.7999999999999998 10],0.14142135623731,1087.03458241964,-521.813621308317,1,NaN,110.506021942536,-247.476979170931,1,1,0,NaN,1,1,0,0,0,0
72,V22_K1_N2_L8_SP6_C4_NEAR_CELL_EDGE,1,CORE_LITE,STAGE5_TOEPLITZ_CORRELATED,8,6,C4_NEAR_CELL_EDGE,e92945602acf0749c36a7d5a0554f846c47cf110dbe3d7e3cba4e1c388ffc708,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.4498710854972927 10.156550216113658],0.00655148457104388,110.495077334475,-247.465093682826,1,212,449,0.1386802,[8.4000000000000004 10.199999999999999],0.0707106781186532,359.817866412413,-389.140334383352,1,NaN,110.495077334475,-247.465093682826,1,1,0,NaN,1,1,0,0,0,0
72,V22_K1_N2_L8_SP6_C4_NEAR_CELL_EDGE,1,CORE_PLUS,STAGE5_TOEPLITZ_CORRELATED,8,6,C4_NEAR_CELL_EDGE,e92945602acf0749c36a7d5a0554f846c47cf110dbe3d7e3cba4e1c388ffc708,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B1_K1_CONVENTIONAL_SINGLETON_PEAK,[8.4498710854972927 10.156550216113658],0.00655148457104388,110.495077334475,-247.465093682826,1,212,449,0.1368111,[8.4000000000000004 10.199999999999999],0.0707106781186532,359.817866412413,-389.140334383352,1,NaN,110.495077334475,-247.465093682826,1,1,0,NaN,1,1,0,0,0,0
73,V22_K2_N1_L1_SM6_P1,2,CORE_LITE,WHITE,1,-6,P1,de6503b681e649a2d3b957642dffb0d09d541f2583a30a375b90a03a2ba62839,1,VALID_FOR_LRT,FIXED_GRID_CORE_LITE,K2_GROUPED_Q2_KQ1_PLUS_KQ1,[7.7999999999999998 10;8.1999999999999993 10.199999999999999],0.137333133996172,12.6034400522271,-29.559742221892,2,151,347,0.1546993,[7.7999999999999998 10;8.1999999999999993 10.199999999999999],0.137333133996172,12.6034400522271,-29.559742221892,1,35.2809710148363,NaN,NaN,0,0,0,88.1505156159949,1,1,0,0,0,0
73,V22_K2_N1_L1_SM6_P1,2,CORE_PLUS,WHITE,1,-6,P1,de6503b681e649a2d3b957642dffb0d09d541f2583a30a375b90a03a2ba62839,1,VALID_FOR_LRT,FIXED_GRID_FALLBACK,K2_GROUPED_Q2_KQ1_PLUS_KQ1,[7.7999999999999998 10;8.1999999999999993 10.199999999999999],0.137333133996172,12.6034400522271,-29.559742221892,2,3517,7079,2.9045865,[7.7999999999999998 10;8.1999999999999993 10.199999999999999],0.137333133996172,12.6034400522271,-29.559742221892,1,35.2809710148363,NaN,NaN,0,0,1,88.1505156159949,1,1,0,0,0,0
74,V22_K2_N1_L1_SM6_P2,2,CORE_LITE,WHITE,1,-6,P2,747047a6b87e6ab776a0c81021c5d314b34b271c9065cf7b0a20974c7c11e9e9,1,VALID_FOR_LRT,FIXED_GRID_CORE_LITE,K2_GROUPED_Q1_KQ2,[7.4000000000000004 10;7.7999999999999998 10],0.608276253029821,17.1205910159248,-34.1544236523471,2,145,341,0.1464277,[7.4000000000000004 10;7.7999999999999998 10],0.608276253029821,17.1205910159248,-34.1544236523471,1,39.6983977542265,NaN,NaN,0,0,0,51.8069369025886,1,1,0,0,0,0
74,V22_K2_N1_L1_SM6_P2,2,CORE_PLUS,WHITE,1,-6,P2,747047a6b87e6ab776a0c81021c5d314b34b271c9065cf7b0a20974c7c11e9e9,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B2_K2_GROUPED_Q2_KQ1_PLUS_KQ1,[8.59905955780585 10.184803726962215;8.5999999999999996 10.185177719445807],0.451388772299249,15.5565871200188,-32.7174576401984,2,2243,4539,1.8347437,[7.4000000000000004 10;7.7999999999999998 10],0.608276253029821,17.1205910159248,-34.1544236523471,1,39.6983977542265,15.5565871200188,-32.7174576401984,1,1,0,51.8069369025886,1,1,0,0,0,0
75,V22_K2_N1_L1_SM6_P3,2,CORE_LITE,WHITE,1,-6,P3,34b22b733e169e38be7463886a42808802afb71381015de22158f9297c069aae,1,VALID_FOR_LRT,FIXED_GRID_CORE_LITE,K2_GROUPED_Q1_KQ2,[8 9.8000000000000007;7.7999999999999998 10.199999999999999],0.188745860881769,14.5357585053847,-31.6993710322416,2,166,382,0.1616164,[8 9.8000000000000007;7.7999999999999998 10.199999999999999],0.188745860881769,14.5357585053847,-31.6993710322416,1,52.1661485503308,NaN,NaN,0,0,0,15.0068023543143,1,1,0,0,0,0
75,V22_K2_N1_L1_SM6_P3,2,CORE_PLUS,WHITE,1,-6,P3,34b22b733e169e38be7463886a42808802afb71381015de22158f9297c069aae,1,VALID_FOR_LRT,FIXED_GRID_FALLBACK,K2_GROUPED_Q1_KQ2,[8 9.8000000000000007;7.7999999999999998 10.199999999999999],0.188745860881769,14.5357585053847,-31.6993710322416,2,2280,4611,1.8487556,[8 9.8000000000000007;7.7999999999999998 10.199999999999999],0.188745860881769,14.5357585053847,-31.6993710322416,1,52.1661485503308,15.2246612053877,-32.3939436836381,1,0,1,15.0068023543143,1,1,0,0,0,0
76,V22_K2_N1_L1_SM6_P4,2,CORE_LITE,WHITE,1,-6,P4,8d90955c0f01eefccbfbe95b5b9369296bd7c5717a10e0e7ce035c33a9fdff92,1,VALID_FOR_LRT,FIXED_GRID_CORE_LITE,K2_GROUPED_Q2_KQ1_PLUS_KQ1,[8.4000000000000004 9.8000000000000007;8 10],0.20925294875916,7.94114731771958,-22.6310617203103,2,151,347,0.1486912,[8.4000000000000004 9.8000000000000007;8 10],0.20925294875916,7.94114731771958,-22.6310617203103,1,35.1326608450846,NaN,NaN,0,0,0,9.83738744086221,1,1,0,0,0,0
76,V22_K2_N1_L1_SM6_P4,2,CORE_PLUS,WHITE,1,-6,P4,8d90955c0f01eefccbfbe95b5b9369296bd7c5717a10e0e7ce035c33a9fdff92,1,KNOWN_K_FIT_VALID,CONTINUOUS_UPGRADE,B2_K2_GROUPED_Q2_KQ1_PLUS_KQ1,[8.2288545852897723 9.8000000000000007;8.0624871446043098 10.02392564355835],0.108115287063745,7.74809291419774,-22.2618963336524,2,2463,4972,1.9802998,[8.4000000000000004 9.8000000000000007;8 10],0.20925294875916,7.94114731771958,-22.6310617203103,1,35.1326608450846,7.74809291419774,-22.2618963336524,1,1,0,9.83738744086221,1,1,0,0,0,0
77,V22_K2_N1_L1_SP0_P1,2,CORE_LITE,WHITE,1,0,P1,71825f5f18e4a014faad5543be0de7a0c7b032cf2ae58cc2287b9236c9f50c76,1,VALID_FOR_LRT,FIXED_GRID_CORE_LITE,K2_GROUPED_Q1_KQ2,[8 10;8.1999999999999993 10.199999999999999],0.141681308325435,9.80860960879318,-25.7991032437544,2,167,383,0.1570507,[8 10;8.1999999999999993 10.199999999999999],0.141681308325435,9.80860960879318,-25.7991032437544,1,106.050336607976,NaN,NaN,0,0,0,88.1505156159949,1,1,0,0,0,0
