global_trial_index,trial_id,K,noise_profile_id,noise_index,L,L_index,profile_id,profile_index,center_az_deg,center_el_deg,separation_deg,direction_deg,secondary_power_db,correlation_magnitude,source_correlation_contract,white_beamspace_snr_target_db,snr_db,snr_index,replicate_id,base_realization_index,base_realization_id,paired_original_trial_id,source_seed,noise_seed,snr_control_domain,protocol_id,cpi_id,range_doppler_cell_id,single_cpi_flag,same_range_doppler_cell_flag,cross_cpi_data_used_flag,tracking_input_used_flag,K_estimated_inside_module_flag,measurement_hash,element_trial_hash,resulting_element_snr_expected_db,resulting_raw_beamspace_snr_expected_db,resulting_white_beamspace_snr_expected_db
1422,MC1_K2_N2_L8_SM6_P1_R04,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,-6,-6,1,4,203,MC1_BASE_N2_L8_P1_R04,MC1_BASE_N2_L8_P1_R04,430100203,430200203,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,1549441db99a83b64634a8b330f9db642bdd00970573f6b41285ada857073768,-28.6641009188011,-0.171596097990171,-6.00000000000004
1423,MC1_K2_N2_L8_SP0_P1_R04,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,0,0,2,4,203,MC1_BASE_N2_L8_P1_R04,MC1_BASE_N2_L8_P1_R04,430100203,430200203,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,7db8f6aabf0433a48afe0c1412b81788460790a20116317d5b2959204da08c88,-22.6641009188011,5.82840390200983,-6.75029226587301e-15
1424,MC1_K2_N2_L8_SP6_P1_R04,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,6,6,3,4,203,MC1_BASE_N2_L8_P1_R04,MC1_BASE_N2_L8_P1_R04,430100203,430200203,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,92dc5f7e978c0b94c7f3c4e2c3eda7ed7f44c76f2fbbbdcd6f83d05e9db3fa42,-16.6641009188011,11.8284039020098,5.99999999999992
1425,MC1_K2_N2_L8_SP10_P1_R04,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,10,10,4,4,203,MC1_BASE_N2_L8_P1_R04,MC1_BASE_N2_L8_P1_R04,430100203,430200203,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,8d2589d4af45386528e0e6698b059cb1c3c5d92e1edba3c63b1650b0b9c76adf,-12.6641009188011,15.8284039020098,9.99999999999996
1426,MC1_K2_N2_L8_SP14_P1_R04,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,14,14,5,4,203,MC1_BASE_N2_L8_P1_R04,MC1_BASE_N2_L8_P1_R04,430100203,430200203,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,38d9ab3e7d18fefa07650b5d621533581506d43f99b300b4d2df922deb80eba5,-8.66410091880105,19.8284039020098,14
1427,MC1_K2_N2_L8_SP18_P1_R04,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,18,18,6,4,203,MC1_BASE_N2_L8_P1_R04,MC1_BASE_N2_L8_P1_R04,430100203,430200203,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,d0d2994b548816d15bc74ae32c987c00bdf594b4751c053f46a41db2a195328b,-4.66410091880105,23.8284039020098,18
1428,MC1_K2_N2_L8_SP22_P1_R04,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,22,22,7,4,203,MC1_BASE_N2_L8_P1_R04,MC1_BASE_N2_L8_P1_R04,430100203,430200203,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,b4a3446e7504878408c0d6e7635589c477c9b6f264407b845156ec9850b42241,-0.664100918801053,27.8284039020098,22
1429,MC1_K2_N2_L8_SM6_P1_R05,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,-6,-6,1,5,204,MC1_BASE_N2_L8_P1_R05,MC1_BASE_N2_L8_P1_R05,430100204,430200204,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,8f671afa5a244202561a26978fd6859e6338a6437e9af3f9dc9c99f0792261b3,-28.6641009188011,-0.171596097990171,-6.00000000000004
1430,MC1_K2_N2_L8_SP0_P1_R05,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,0,0,2,5,204,MC1_BASE_N2_L8_P1_R05,MC1_BASE_N2_L8_P1_R05,430100204,430200204,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,9475d5e7d8d265e67ade1e386632acb54645cb128f14b3134b2bc13f66bfddac,-22.6641009188011,5.82840390200983,-6.75029226587301e-15
1431,MC1_K2_N2_L8_SP6_P1_R05,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,6,6,3,5,204,MC1_BASE_N2_L8_P1_R05,MC1_BASE_N2_L8_P1_R05,430100204,430200204,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,795cd360456d7871f0986cf691ae966ba7b57640ce80224465bbf0b9cd1dc0a3,-16.6641009188011,11.8284039020098,5.99999999999992
1432,MC1_K2_N2_L8_SP10_P1_R05,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,10,10,4,5,204,MC1_BASE_N2_L8_P1_R05,MC1_BASE_N2_L8_P1_R05,430100204,430200204,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,45d5bcb3685acefaa5a06dfe0c366986b670be9ab3961438faf58d58878a148f,-12.6641009188011,15.8284039020098,9.99999999999996
1433,MC1_K2_N2_L8_SP14_P1_R05,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,14,14,5,5,204,MC1_BASE_N2_L8_P1_R05,MC1_BASE_N2_L8_P1_R05,430100204,430200204,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,0ba5aeaf35bbeafced9b3cafa8723869b189bdb63a2b811cede5779ef7ec0622,-8.66410091880105,19.8284039020098,14
1434,MC1_K2_N2_L8_SP18_P1_R05,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,18,18,6,5,204,MC1_BASE_N2_L8_P1_R05,MC1_BASE_N2_L8_P1_R05,430100204,430200204,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,f861502bf12a73c6e30e332e51b322e21f27ad3f0f529215ea22e791c9b32f0d,-4.66410091880105,23.8284039020098,18
1435,MC1_K2_N2_L8_SP22_P1_R05,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,22,22,7,5,204,MC1_BASE_N2_L8_P1_R05,MC1_BASE_N2_L8_P1_R05,430100204,430200204,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,ab4cb49ada5dd64de89b1acca69c7bfdf8645baa684f9dcb906ba60ad6ff8db0,-0.664100918801053,27.8284039020098,22
1436,MC1_K2_N2_L8_SM6_P1_R06,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,-6,-6,1,6,205,MC1_BASE_N2_L8_P1_R06,MC1_BASE_N2_L8_P1_R06,430100205,430200205,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,b385b6d7e8e0539c5e7b23ef86d75622aa1f59f305288c6021eb135606aff9c4,-28.6641009188011,-0.171596097990171,-6.00000000000004
1437,MC1_K2_N2_L8_SP0_P1_R06,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,0,0,2,6,205,MC1_BASE_N2_L8_P1_R06,MC1_BASE_N2_L8_P1_R06,430100205,430200205,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,fb9738600a1db611bfd8d7b7583aa432426c1aa8a811754b8dbe7fd0900701c3,-22.6641009188011,5.82840390200983,-6.75029226587301e-15
1438,MC1_K2_N2_L8_SP6_P1_R06,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,6,6,3,6,205,MC1_BASE_N2_L8_P1_R06,MC1_BASE_N2_L8_P1_R06,430100205,430200205,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,f21a34b9fe8fa47d3395af849f580bbb4a6b9a90e584020cc3041161ee33ecd9,-16.6641009188011,11.8284039020098,5.99999999999992
1439,MC1_K2_N2_L8_SP10_P1_R06,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,10,10,4,6,205,MC1_BASE_N2_L8_P1_R06,MC1_BASE_N2_L8_P1_R06,430100205,430200205,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,2aafb3ff0399110743fc996f33973a33e8a143645378440f92c2a1b7d0555ac8,-12.6641009188011,15.8284039020098,9.99999999999996
1440,MC1_K2_N2_L8_SP14_P1_R06,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,14,14,5,6,205,MC1_BASE_N2_L8_P1_R06,MC1_BASE_N2_L8_P1_R06,430100205,430200205,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,d6c9c5d0b33689eeecd28e1280b2273bc3486af8d60fd4afc9449f0742663f7e,-8.66410091880105,19.8284039020098,14
1441,MC1_K2_N2_L8_SP18_P1_R06,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,18,18,6,6,205,MC1_BASE_N2_L8_P1_R06,MC1_BASE_N2_L8_P1_R06,430100205,430200205,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,b0398b4347189dd635b0b90cdd5426a9e6642e160ebb549fe4d71bd864f9470e,-4.66410091880105,23.8284039020098,18
1442,MC1_K2_N2_L8_SP22_P1_R06,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,22,22,7,6,205,MC1_BASE_N2_L8_P1_R06,MC1_BASE_N2_L8_P1_R06,430100205,430200205,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,e362fd15fed09f051d4f28d98e49bfa55c91948257d4c1d29116ba0b83655ea6,-0.664100918801053,27.8284039020098,22
1443,MC1_K2_N2_L8_SM6_P1_R07,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,-6,-6,1,7,206,MC1_BASE_N2_L8_P1_R07,MC1_BASE_N2_L8_P1_R07,430100206,430200206,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,c344219a70910d48638afd082e4bb2e3245c16b96133ec4e13be803188a121d9,-28.6641009188011,-0.171596097990171,-6.00000000000004
1444,MC1_K2_N2_L8_SP0_P1_R07,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,0,0,2,7,206,MC1_BASE_N2_L8_P1_R07,MC1_BASE_N2_L8_P1_R07,430100206,430200206,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,c480108f698d8edc04726c12f8d699fb29c8dbc0e5e33808700bdf8b7c37eced,-22.6641009188011,5.82840390200983,-6.75029226587301e-15
1445,MC1_K2_N2_L8_SP6_P1_R07,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,6,6,3,7,206,MC1_BASE_N2_L8_P1_R07,MC1_BASE_N2_L8_P1_R07,430100206,430200206,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,d428035f533e00baba47a389ec4f496d0c5efd08fad6acdd9b8db29324ad59d0,-16.6641009188011,11.8284039020098,5.99999999999992
1446,MC1_K2_N2_L8_SP10_P1_R07,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,10,10,4,7,206,MC1_BASE_N2_L8_P1_R07,MC1_BASE_N2_L8_P1_R07,430100206,430200206,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,f3b30f2e6d377491bbe804855412bc7e2a1d3113ba2e5ec6c4ff2f872cfaef9f,-12.6641009188011,15.8284039020098,9.99999999999996
1447,MC1_K2_N2_L8_SP14_P1_R07,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,14,14,5,7,206,MC1_BASE_N2_L8_P1_R07,MC1_BASE_N2_L8_P1_R07,430100206,430200206,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,cbf95d9afb2be88e02ed5c27ee9b232f5efae81ac3ae3ce82c4418a841f7ce6c,-8.66410091880105,19.8284039020098,14
1448,MC1_K2_N2_L8_SP18_P1_R07,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,18,18,6,7,206,MC1_BASE_N2_L8_P1_R07,MC1_BASE_N2_L8_P1_R07,430100206,430200206,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,d1375cd5c23743e0054268ce55cdea9994eadeaf8e12bdeffdfebdcfa49cd7b3,-4.66410091880105,23.8284039020098,18
1449,MC1_K2_N2_L8_SP22_P1_R07,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,22,22,7,7,206,MC1_BASE_N2_L8_P1_R07,MC1_BASE_N2_L8_P1_R07,430100206,430200206,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,9072fee8ce4c4c094fb588fbe99b2574ae2287c59c598ae0b2463f3378c812c6,-0.664100918801053,27.8284039020098,22
1450,MC1_K2_N2_L8_SM6_P1_R08,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,-6,-6,1,8,207,MC1_BASE_N2_L8_P1_R08,MC1_BASE_N2_L8_P1_R08,430100207,430200207,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,b771def74811e8cc0838e24838f9a5b20fbe1ac10317b7645ec32545c53e7afa,-28.6641009188011,-0.171596097990171,-6.00000000000004
1451,MC1_K2_N2_L8_SP0_P1_R08,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,0,0,2,8,207,MC1_BASE_N2_L8_P1_R08,MC1_BASE_N2_L8_P1_R08,430100207,430200207,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,d5f7ac3a4f8149cc5d9ccb3910ece1b6c5cd5ce23c4c6a614af034a258eae9bc,-22.6641009188011,5.82840390200983,-6.75029226587301e-15
1452,MC1_K2_N2_L8_SP6_P1_R08,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,6,6,3,8,207,MC1_BASE_N2_L8_P1_R08,MC1_BASE_N2_L8_P1_R08,430100207,430200207,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,b7c0eb7f0d2e97fbfe92732104dbaef3d4c07cd1a1e1c8e08d6a1bf0332692d4,-16.6641009188011,11.8284039020098,5.99999999999992
1453,MC1_K2_N2_L8_SP10_P1_R08,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,10,10,4,8,207,MC1_BASE_N2_L8_P1_R08,MC1_BASE_N2_L8_P1_R08,430100207,430200207,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,af544ed2b229f04e22d3b4f85eab892e050cb6faab6132b145eef8f358b32093,-12.6641009188011,15.8284039020098,9.99999999999996
1454,MC1_K2_N2_L8_SP14_P1_R08,2,STAGE5_TOEPLITZ_CORRELATED,2,8,3,P1,1,8,10,0.3,45,0,0,SPECIFIED_CORRELATION,14,14,5,8,207,MC1_BASE_N2_L8_P1_R08,MC1_BASE_N2_L8_P1_R08,430100207,430200207,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,STAGE8_K2_TANGENT_WHITE_SNR_MONTE_CARLO_AND_CLOSURE_V1,ONE_SYNTHETIC_CPI,ONE_SELECTED_RANGE_DOPPLER_CELL,1,1,0,0,0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,110e563507cf2eef66de968669f2dd18ac91c1df979875912e7947f447d74400,-8.66410091880105,19.8284039020098,14
