trial_id,white_snr_db,profile_id,noise_profile_id,L,replicate_id,tangent_valid,full4d_valid,tangent_loglik,full4d_loglik,likelihood_tolerance,numerical_optimization_incomplete_flag,complete_likelihood_subset_flag,tangent_joint_RMSE_deg,full4d_joint_RMSE_deg,paired_delta_deg,paired_outcome,optimizer_status,score_call_count,SVD_call_count,runtime_sec
MC1_K2_N1_L4_SP18_P2_R08,18,P2,WHITE,4,8,1,1,-122.680946272138,-122.192914716128,1.74340110379686e-12,0,1,0.223606797749979,0.190197407095431,0.033409390654548,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,3647,7294,3.3823955
MC1_K2_N1_L4_SP18_P2_R09,18,P2,WHITE,4,9,1,1,-115.44407899919,-115.23895619818,1.64055903438779e-12,0,1,0.499999999999999,0.4980282803334,0.0019717196665992,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,5400,10800,4.8570384
MC1_K2_N1_L4_SP18_P2_R10,18,P2,WHITE,4,10,1,1,-115.76713254621,-114.364406298259,1.64514990140972e-12,0,1,0.12292887166732,0.38146157569589,-0.25853270402857,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5139,10278,4.6481329
MC1_K2_N1_L4_SP18_P3_R01,18,P3,WHITE,4,1,1,1,-121.157717286711,-121.011222517306,1.72175471798697e-12,0,1,0.0453655165918924,0.160503523871085,-0.115138007279192,TANGENT_WIN,FULL4D_CML_CONVERGED,2854,5708,2.5942392
MC1_K2_N1_L4_SP18_P3_R02,18,P3,WHITE,4,2,1,1,-123.521228701239,-122.263150055353,1.75534223531655e-12,0,1,0.034871649962758,0.160509289318352,-0.125637639355594,TANGENT_WIN,FULL4D_CML_CONVERGED,1715,3430,1.5617932
MC1_K2_N1_L4_SP18_P3_R03,18,P3,WHITE,4,3,1,1,-124.522095830149,-124.139029658411,1.76956541267471e-12,0,1,0.261769675868963,0.363381128947567,-0.101611453078604,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4382,8764,4.2858248
MC1_K2_N1_L4_SP18_P3_R04,18,P3,WHITE,4,4,1,1,-123.306174825441,-122.433705154296,1.75228613593164e-12,0,1,0.041727274540107,0.165330936107366,-0.123603661567259,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4776,9552,4.1126393
MC1_K2_N1_L4_SP18_P3_R05,18,P3,WHITE,4,5,1,1,-107.925450887781,-107.96332319574,1.53371290263892e-12,1,0,0.0755200035767058,0.0364963393410287,0.0390236642356771,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,4907,9814,4.608045
MC1_K2_N1_L4_SP18_P3_R06,18,P3,WHITE,4,6,1,1,-121.11493610982,-120.058313779656,1.72114676089762e-12,0,1,0.079752168890665,0.253421312486904,-0.173669143596239,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5401,10802,5.2594308
MC1_K2_N1_L4_SP18_P3_R07,18,P3,WHITE,4,7,1,1,-109.623750733975,-109.600800262377,1.55784719501604e-12,0,1,0.0766648676617978,0.0612219957583489,0.0154428719034489,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,2605,5210,2.5704277
MC1_K2_N1_L4_SP18_P3_R08,18,P3,WHITE,4,8,1,1,-124.868255607522,-124.335111985463,1.7744846389792e-12,0,1,0.0757163770659047,0.107583070462551,-0.0318666933966466,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4955,9910,5.1373482
MC1_K2_N1_L4_SP18_P3_R09,18,P3,WHITE,4,9,1,1,-122.54856766403,-121.493636584544,1.74151989062963e-12,0,1,0.0758148225846786,0.253134977964201,-0.177320155379522,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5414,10828,5.0194191
MC1_K2_N1_L4_SP18_P3_R10,18,P3,WHITE,4,10,1,1,-122.141547896318,-121.775133482674,1.73573579184446e-12,0,1,0.0770103774219003,0.109079099533869,-0.032068722111969,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5244,10488,4.5375287
MC1_K2_N1_L4_SP18_P4_R01,18,P4,WHITE,4,1,1,1,-115.076304426561,-114.574235770437,1.63533264336822e-12,0,1,0.106187544061013,0.178419000771583,-0.0722314567105698,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4924,9848,4.4292594
MC1_K2_N1_L4_SP18_P4_R02,18,P4,WHITE,4,2,1,1,-129.967838834489,-128.862012086874,1.84695407532571e-12,0,1,0.0777351154537253,0.340860960007827,-0.263125844554101,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5006,10012,4.4838966
MC1_K2_N1_L4_SP18_P4_R03,18,P4,WHITE,4,3,1,1,-113.374427128254,-113.43629785955,1.61114751233887e-12,1,0,0.129678260970026,0.0468613142416374,0.0828169467283886,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,4872,9744,4.6979381
MC1_K2_N1_L4_SP18_P4_R04,18,P4,WHITE,4,4,1,1,-106.627090804403,-104.806376422629,1.51526209612602e-12,0,1,0.379192294969721,0.239845134230785,0.139347160738936,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,5057,10114,4.6574659
MC1_K2_N1_L4_SP18_P4_R05,18,P4,WHITE,4,5,1,1,-85.3043978385139,-85.2923697849257,1.21224840425091e-12,0,1,0.135078218836578,0.135293079972861,-0.000214861136283134,TANGENT_WIN,FULL4D_CML_CONVERGED,3938,7876,3.5922412
MC1_K2_N1_L4_SP18_P4_R06,18,P4,WHITE,4,6,1,1,-124.210976259296,-124.180288181425,1.76514413765426e-12,0,1,0.149227252717995,0.221315117522683,-0.0720878648046883,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4693,9386,4.24215
MC1_K2_N1_L4_SP18_P4_R07,18,P4,WHITE,4,7,1,1,-116.099939387219,-115.114475037802,1.64987937107553e-12,0,1,0.139306451165496,0.395256898923463,-0.255950447757967,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4849,9698,4.3382529
MC1_K2_N1_L4_SP18_P4_R08,18,P4,WHITE,4,8,1,1,-108.500213897554,-108.021020117157,1.54188077626648e-12,0,1,0.183811850990091,0.172111743033951,0.0117001079561401,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,4913,9826,4.4687289
MC1_K2_N1_L4_SP18_P4_R09,18,P4,WHITE,4,9,1,1,-105.076921801215,-105.03492241485,1.49323286963771e-12,0,1,0.109999236062693,0.100632580448301,0.00936665561439157,TANGENT_LOSS,FULL4D_CML_CONVERGED,4220,8440,3.7481922
MC1_K2_N1_L4_SP18_P4_R10,18,P4,WHITE,4,10,1,1,-109.099688074636,-108.494664067745,1.55039981670251e-12,0,1,0.0562984715917349,0.131711142142721,-0.0754126705509861,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5200,10400,4.6469248
MC1_K2_N1_L4_SP22_P1_R01,22,P1,WHITE,4,1,1,1,-121.253422713175,-121.146460468341,1.7231147738979e-12,0,1,0.0642619116143629,0.0669936953621297,-0.00273178374776684,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5003,10006,4.3560352
MC1_K2_N1_L4_SP22_P1_R02,22,P1,WHITE,4,2,1,1,-130.586403548341,-130.331431891697,1.85574440860621e-12,0,1,0.141681308325435,0.115956436474551,0.0257248718508836,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,4943,9886,4.3278972
MC1_K2_N1_L4_SP22_P1_R03,22,P1,WHITE,4,3,1,1,-112.608313952018,-113.341496603692,1.60026038929598e-12,1,0,0.151307619316381,0.0371660293674111,0.11414158994897,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,4970,9940,4.3449695
MC1_K2_N1_L4_SP22_P1_R04,22,P1,WHITE,4,4,1,1,-118.780814487792,-118.740321460237,1.68797689763937e-12,0,1,0.0866102234454699,0.0827929501380295,0.00381727330744036,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,5017,10034,4.3440384
MC1_K2_N1_L4_SP22_P1_R05,22,P1,WHITE,4,5,1,1,-125.625749251027,-124.969758386044,1.78524927109474e-12,0,1,0.0461063500248108,0.100634891243306,-0.0545285412184949,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5125,10250,4.4210531
MC1_K2_N1_L4_SP22_P1_R06,22,P1,WHITE,4,6,1,1,-125.495935563244,-125.610226959668,1.78340450763761e-12,1,0,0.0452681303846524,0.0141844745547636,0.0310836558298888,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,5007,10014,4.3219227
MC1_K2_N1_L4_SP22_P1_R07,22,P1,WHITE,4,7,1,1,-121.195149039358,-120.169229886539,1.72228665518557e-12,0,1,0.106268408310412,0.143788253059207,-0.0375198447487946,TANGENT_WIN,FULL4D_CML_CONVERGED,3349,6698,2.8390062
MC1_K2_N1_L4_SP22_P1_R08,22,P1,WHITE,4,8,1,1,-106.918898071342,-106.937635167937,1.51940892680133e-12,1,0,0.0417347030205232,0.0489326027341924,-0.00719789971366919,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4989,9978,4.3404316
MC1_K2_N1_L4_SP22_P1_R09,22,P1,WHITE,4,9,1,1,-121.33362808739,-121.374863418507,1.72425456081825e-12,1,0,0.0338458121030159,0.0159896243270694,0.0178561877759465,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,4937,9874,4.3662549
MC1_K2_N1_L4_SP22_P1_R10,22,P1,WHITE,4,10,1,1,-137.303100564542,-135.725604440324,1.95119441406948e-12,0,1,0.152016424764734,0.126839761221066,0.0251766635436683,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,5192,10384,4.4439812
MC1_K2_N1_L4_SP22_P2_R01,22,P2,WHITE,4,1,1,1,-121.38638313787,-121.272780530246,1.72500425517612e-12,0,1,0.223606797749979,0.220983125763258,0.00262367198672073,TANGENT_LOSS,FULL4D_CML_CONVERGED,2404,4808,2.1472308
MC1_K2_N1_L4_SP22_P2_R02,22,P2,WHITE,4,2,1,1,-113.949037371358,-112.164767366112,1.61931321502149e-12,0,1,0.0830369820420473,0.248030865579754,-0.164993883537707,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4321,8642,3.8689149
MC1_K2_N1_L4_SP22_P2_R03,22,P2,WHITE,4,3,1,1,-132.279392080431,-131.924730416407,1.87980322267025e-12,0,1,0.223606797749979,0.212017889690989,0.0115889080589898,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,4799,9598,4.550205
MC1_K2_N1_L4_SP22_P2_R04,22,P2,WHITE,4,4,1,1,-121.017089515823,-120.755069970019,1.71975627716596e-12,0,1,0.106846340958095,0.10833498265531,-0.00148864169721484,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4194,8388,3.8292179
MC1_K2_N1_L4_SP22_P2_R05,22,P2,WHITE,4,5,1,1,-124.989941061911,-124.81273661163,1.77621389329248e-12,0,1,0.130572981143349,0.215824546464678,-0.0852515653213292,TANGENT_WIN,FULL4D_CML_STATIONARY,3883,7766,3.7208783
MC1_K2_N1_L4_SP22_P2_R06,22,P2,WHITE,4,6,1,1,-115.664667163486,-117.678289452014,1.6436937807425e-12,1,0,0.0758527748332675,0.102228060067976,-0.0263752852347081,TANGENT_WIN,FULL4D_CML_STATIONARY,1407,2814,1.3766185
MC1_K2_N1_L4_SP22_P2_R07,22,P2,WHITE,4,7,1,1,-120.426724858449,-120.033009195282,1.71136669079102e-12,0,1,0.100000000000001,0.188931350274607,-0.0889313502746065,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,3415,6830,3.1533653
MC1_K2_N1_L4_SP22_P2_R08,22,P2,WHITE,4,8,1,1,-122.744875151926,-122.408563086096,1.74430958781963e-12,0,1,0.100000000000001,0.132658721751355,-0.0326587217513536,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,3660,7320,3.3529442
MC1_K2_N1_L4_SP22_P2_R09,22,P2,WHITE,4,9,1,1,-115.0352585543,-114.792080492669,1.63474934644086e-12,0,1,0.499999999999999,0.407173018279258,0.0928269817207415,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,4981,9962,4.4850591
MC1_K2_N1_L4_SP22_P2_R10,22,P2,WHITE,4,10,1,1,-115.943129882812,-115.140715849813,1.64765097399044e-12,0,1,0.119953978917418,0.247894123077788,-0.12794014416037,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4496,8992,4.1223148
MC1_K2_N1_L4_SP22_P3_R01,22,P3,WHITE,4,1,1,1,-121.210851843342,-121.072909393196,1.72250980545161e-12,0,1,0.0373359802860363,0.158974783174701,-0.121638802888665,TANGENT_WIN,FULL4D_CML_CONVERGED,3333,6666,3.0258838
MC1_K2_N1_L4_SP22_P3_R02,22,P3,WHITE,4,2,1,1,-123.417002576034,-121.64110665927,1.75386109299373e-12,0,1,0.0217058849433048,0.160278100465766,-0.138572215522461,TANGENT_WIN,FULL4D_CML_STATIONARY,2011,4022,1.8444238
MC1_K2_N1_L4_SP22_P3_R03,22,P3,WHITE,4,3,1,1,-125.447477369337,-125.350011915107,1.78271587528424e-12,0,1,0.197118618654725,0.25956269057172,-0.0624440719169955,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4712,9424,4.1366988
MC1_K2_N1_L4_SP22_P3_R04,22,P3,WHITE,4,4,1,1,-123.376991882169,-122.259921837538,1.75329250683616e-12,0,1,0.0334011520782366,0.160918353816722,-0.127517201738485,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4012,8024,3.466641
MC1_K2_N1_L4_SP22_P3_R05,22,P3,WHITE,4,5,1,1,-107.862331342406,-107.906819227114,1.53281591994991e-12,1,0,0.0749331679064587,0.0374752643811129,0.0374579035253458,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,5004,10008,4.6856795
MC1_K2_N1_L4_SP22_P3_R06,22,P3,WHITE,4,6,1,1,-120.952220643046,-120.139380296145,1.71883443503938e-12,0,1,0.0766246066576457,0.226461144774748,-0.149836538117102,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5174,10348,4.8010107
MC1_K2_N1_L4_SP22_P3_R07,22,P3,WHITE,4,7,1,1,-109.577063462986,-109.54587873429,1.55718372899096e-12,0,1,0.0753296561479232,0.063446000496188,0.0118836556517352,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,2608,5216,2.7346398
MC1_K2_N1_L4_SP22_P3_R08,22,P3,WHITE,4,8,1,1,-125.591429980928,-125.523971939484,1.78476156493343e-12,0,1,0.0750329104161733,0.0601757691999035,0.0148571412162698,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,4966,9932,5.1162147
MC1_K2_N1_L4_SP22_P3_R09,22,P3,WHITE,4,9,1,1,-122.209893632348,-121.051705204189,1.73670704316959e-12,0,1,0.0750487398743792,0.254481695480888,-0.179432955606508,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5464,10928,4.7106592
MC1_K2_N1_L4_SP22_P3_R10,22,P3,WHITE,4,10,1,1,-122.078086341711,-121.626214752019,1.73483394891194e-12,0,1,0.0754865998558715,0.110522940171716,-0.0350363403158443,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5218,10436,4.4666699
MC1_K2_N1_L4_SP22_P4_R01,22,P4,WHITE,4,1,1,1,-114.811817960421,-114.173368065918,1.63157406462376e-12,0,1,0.107621920193937,0.175525101898994,-0.0679031817050565,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4956,9912,4.3025435
MC1_K2_N1_L4_SP22_P4_R02,22,P4,WHITE,4,2,1,1,-130.6249666943,-128.743090106148,1.8562924238708e-12,0,1,0.0905991282094354,0.296225714304847,-0.205626586095412,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4901,9802,4.2266097
MC1_K2_N1_L4_SP22_P4_R03,22,P4,WHITE,4,3,1,1,-113.261498188332,-113.458071551784,1.6095426955805e-12,1,0,0.120857111074235,0.0419610511115955,0.0788960599626395,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,4892,9784,4.618515
MC1_K2_N1_L4_SP22_P4_R04,22,P4,WHITE,4,4,1,1,-106.964478580538,-104.586650334409,1.52005666479536e-12,0,1,0.0585943125256794,0.227827912709122,-0.169233600183443,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5005,10010,4.5205767
MC1_K2_N1_L4_SP22_P4_R05,22,P4,WHITE,4,5,1,1,-84.8773804317518,-84.9401248598367,1.20618012192255e-12,1,0,0.124673110020298,0.118462085574965,0.00621102444533343,TANGENT_LOSS,FULL4D_CML_CONVERGED,4554,9108,4.0611549
MC1_K2_N1_L4_SP22_P4_R06,22,P4,WHITE,4,6,1,1,-124.229514361142,-124.097293949261,1.76540757992629e-12,0,1,0.110621061599509,0.200021157300542,-0.0894000957010326,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4786,9572,4.2939837
MC1_K2_N1_L4_SP22_P4_R07,22,P4,WHITE,4,7,1,1,-116.10992859492,-115.69972325972,1.65002132625489e-12,0,1,0.0874313317720364,0.315272539378763,-0.227841207606727,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4925,9850,4.4254722
MC1_K2_N1_L4_SP22_P4_R08,22,P4,WHITE,4,8,1,1,-109.071731233025,-107.708520025461,1.55000252608808e-12,0,1,0.0797131331151615,0.164894586190078,-0.0851814530749161,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4902,9804,4.5355526
MC1_K2_N1_L4_SP22_P4_R09,22,P4,WHITE,4,9,1,1,-104.619794093511,-104.593435797389,1.48673669419723e-12,0,1,0.109674206679213,0.0990277520393375,0.0106464546398755,TANGENT_LOSS,FULL4D_CML_CONVERGED,3948,7896,3.5128341
MC1_K2_N1_L4_SP22_P4_R10,22,P4,WHITE,4,10,1,1,-108.442273327887,-107.808283054369,1.54105739124883e-12,0,1,0.0547929086223915,0.120678511610693,-0.0658856029883017,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4985,9970,4.5060335
MC1_K2_N1_L4_SP6_P1_R01,6,P1,WHITE,4,1,1,1,-121.768218619571,-121.711193573178,1.73043046373168e-12,0,1,0.0868144133681557,0.12541450851849,-0.0386000951503345,TANGENT_WIN,FULL4D_CML_CONVERGED,2318,4636,2.1849292
MC1_K2_N1_L4_SP6_P1_R02,6,P1,WHITE,4,2,1,1,-128.929707143859,-128.893900879783,1.83220133669492e-12,0,1,0.470411305736164,0.481944149727317,-0.0115328439911529,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,3413,6826,2.978704
MC1_K2_N1_L4_SP6_P1_R03,6,P1,WHITE,4,3,1,1,-113.514407676677,-113.589940352133,1.61313675557547e-12,1,0,0.220602142174224,0.173265033860951,0.0473371083132732,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,4997,9994,4.3188426
MC1_K2_N1_L4_SP6_P1_R04,6,P1,WHITE,4,4,1,1,-116.964237287257,-116.772562510231,1.66216178296362e-12,0,1,0.16011453284753,0.20271187642306,-0.0425973435755304,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5338,10676,4.592238
MC1_K2_N1_L4_SP6_P1_R05,6,P1,WHITE,4,5,1,1,-125.46430494243,-125.445546544165,1.78295500948067e-12,0,1,0.108624240248386,0.118228549550615,-0.009604309302229,TANGENT_WIN,FULL4D_CML_CONVERGED,1420,2840,1.2356036
MC1_K2_N1_L4_SP6_P1_R06,6,P1,WHITE,4,6,1,1,-125.424246206989,-125.369147315211,1.78238574061125e-12,0,1,0.106297780763313,0.100895827386528,0.00540195337678545,TANGENT_LOSS,FULL4D_CML_CONVERGED,3317,6634,2.9067011
MC1_K2_N1_L4_SP6_P1_R07,6,P1,WHITE,4,7,1,1,-122.445476892341,-122.437521424031,1.74005488265068e-12,0,1,0.50278660733479,0.496319577856006,0.00646702947878436,TANGENT_LOSS,FULL4D_CML_STATIONARY,1178,2356,1.0077076
MC1_K2_N1_L4_SP6_P1_R08,6,P1,WHITE,4,8,1,1,-107.396200527802,-107.399020758411,1.52619180266529e-12,1,0,0.122933284829033,0.110289759343296,0.0126435254857371,TANGENT_LOSS,FULL4D_CML_STATIONARY,1765,3530,1.5186703
MC1_K2_N1_L4_SP6_P1_R09,6,P1,WHITE,4,9,1,1,-119.064545340653,-118.875077327457,1.6920089555676e-12,0,1,0.127689246184612,0.129912438419162,-0.00222319223454973,TANGENT_WIN,FULL4D_CML_CONVERGED,1886,3772,1.5985532
MC1_K2_N1_L4_SP6_P1_R10,6,P1,WHITE,4,10,1,1,-137.646411085466,-137.935315157273,1.95607315000453e-12,1,0,0.231799952303772,0.138017617952916,0.0937823343508559,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,5335,10670,4.5648741
MC1_K2_N1_L4_SP6_P2_R01,6,P2,WHITE,4,1,1,1,-116.085691159761,-116.041354328127,1.64967689158517e-12,0,1,0.117224379123903,0.182365997593036,-0.0651416184691333,TANGENT_WIN,FULL4D_CML_STATIONARY,3781,7562,3.3548048
MC1_K2_N1_L4_SP6_P2_R02,6,P2,WHITE,4,2,1,1,-113.163211393233,-113.05567398526,1.60814595621493e-12,0,1,0.17745381804222,0.202188824480386,-0.0247350064381658,TANGENT_WIN,FULL4D_CML_STATIONARY,2681,5362,2.4380375
MC1_K2_N1_L4_SP6_P2_R03,6,P2,WHITE,4,3,1,1,-132.618487021443,-132.336766320694,1.88462205161163e-12,0,1,0.556776436283002,0.49131275118966,0.0654636850933416,TANGENT_LOSS,FULL4D_CML_STATIONARY,1727,3454,1.5511805
MC1_K2_N1_L4_SP6_P2_R04,6,P2,WHITE,4,4,1,1,-115.479792254717,-115.048255838613,1.64106655027349e-12,0,1,0.139536619610627,0.19047785167867,-0.0509412320680427,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,3534,7068,3.5315259
MC1_K2_N1_L4_SP6_P2_R05,6,P2,WHITE,4,5,1,1,-123.879317567492,-123.878721150181,1.76043098417e-12,0,1,0.458257569495584,0.453797533268748,0.00446003622683627,TANGENT_LOSS,FULL4D_CML_CONVERGED,923,1846,0.829798
MC1_K2_N1_L4_SP6_P2_R06,6,P2,WHITE,4,6,1,1,-115.69823158186,-115.700277894904,1.64417075981561e-12,1,0,0.153220556793275,0.151251236127318,0.00196932066595684,TANGENT_LOSS,FULL4D_CML_STATIONARY,1786,3572,1.6060207
MC1_K2_N1_L4_SP6_P2_R07,6,P2,WHITE,4,7,1,1,-120.20607974432,-118.560364693918,1.70823113513052e-12,0,1,0.556776436283001,0.649461741067747,-0.0926853047847458,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,3557,7114,3.4986417
MC1_K2_N1_L4_SP6_P2_R08,6,P2,WHITE,4,8,1,1,-120.811824287938,-120.616221454241,1.7168392828344e-12,0,1,0.113915711845477,0.184546659116452,-0.0706309472709749,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5503,11006,4.9350522
MC1_K2_N1_L4_SP6_P2_R09,6,P2,WHITE,4,9,1,1,-117.467747663217,-117.401054540092,1.66931709576399e-12,0,1,0.5,0.500679078746161,-0.00067907874616091,TANGENT_WIN,FULL4D_CML_CONVERGED,4303,8606,3.8138374
MC1_K2_N1_L4_SP6_P2_R10,6,P2,WHITE,4,10,1,1,-114.334143740409,-113.573092166412,1.62478590568197e-12,0,1,0.159495547697498,0.391552814866091,-0.232057267168593,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4575,9150,4.1133041
MC1_K2_N1_L4_SP6_P3_R01,6,P3,WHITE,4,1,1,1,-120.806259779743,-120.758199486403,1.71676020641688e-12,0,1,0.101911811261221,0.166496851700576,-0.0645850404393545,TANGENT_WIN,FULL4D_CML_STATIONARY,1213,2426,1.1247346
MC1_K2_N1_L4_SP6_P3_R02,6,P3,WHITE,4,2,1,1,-123.694694709651,-123.301393517895,1.75780733556012e-12,0,1,0.188745860881769,0.166383983244895,0.022361877636874,TANGENT_LOSS,FULL4D_CML_CONVERGED,2413,4826,2.2000187
MC1_K2_N1_L4_SP6_P3_R03,6,P3,WHITE,4,3,1,1,-123.669375745283,-123.510482628659,1.75744753143594e-12,0,1,0.430842198490352,0.427216402778554,0.00362579571179811,TANGENT_LOSS,FULL4D_CML_CONVERGED,1881,3762,1.664138
MC1_K2_N1_L4_SP6_P3_R04,6,P3,WHITE,4,4,1,1,-121.423019378927,-121.18679427732,1.72552488747509e-12,0,1,0.203368739452307,0.249910734120613,-0.0465419946683059,TANGENT_WIN,FULL4D_CML_CONVERGED,3956,7912,3.3795617
MC1_K2_N1_L4_SP6_P3_R05,6,P3,WHITE,4,5,1,1,-108.130963511423,-108.008190072906,1.53663341267564e-12,0,1,0.0880790026152994,0.249142996973406,-0.161063994358107,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5002,10004,4.6692323
MC1_K2_N1_L4_SP6_P3_R06,6,P3,WHITE,4,6,1,1,-120.540561666569,-119.262423318158,1.71298440913246e-12,0,1,0.500624609862519,0.494237428300188,0.0063871815623307,TANGENT_LOSS,FULL4D_CML_CONVERGED,2491,4982,2.327362
MC1_K2_N1_L4_SP6_P3_R07,6,P3,WHITE,4,7,1,1,-109.566356849187,-109.531606851738,1.55703157885777e-12,0,1,0.114900515562909,0.251146920514764,-0.136246404951855,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,2720,5440,2.6888855
MC1_K2_N1_L4_SP6_P3_R08,6,P3,WHITE,4,8,1,1,-122.875586298139,-122.123779253443,1.74616710492812e-12,0,1,0.62098711741871,0.595059917130762,0.0259272002879485,TANGENT_LOSS,FULL4D_CML_STATIONARY,1111,2222,1.1348078
MC1_K2_N1_L4_SP6_P3_R09,6,P3,WHITE,4,9,1,1,-124.033285453208,-123.566936432069,1.76261899942472e-12,0,1,0.0886018107830088,0.076320056133341,0.0122817546496678,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,5452,10904,5.0411966
MC1_K2_N1_L4_SP6_P3_R10,6,P3,WHITE,4,10,1,1,-122.076391976986,-122.081313262754,1.734809870541e-12,1,0,0.114119870153778,0.104097106793051,0.0100227633607273,TANGENT_LOSS,FULL4D_CML_MAX_SWEEPS_VALID,3612,7224,3.2422642
MC1_K2_N1_L4_SP6_P4_R01,6,P4,WHITE,4,1,1,1,-115.506983985649,-115.382000515009,1.64145296801122e-12,0,1,0.183811850990091,0.183475060982395,0.000336790007696347,TANGENT_LOSS,FULL4D_CML_CONVERGED,2312,4624,1.9973312
MC1_K2_N1_L4_SP6_P4_R02,6,P4,WHITE,4,2,1,1,-127.552112401575,-126.578073193892,1.8126245379559e-12,0,1,0.152335296749414,0.555016625590845,-0.402681328841431,TANGENT_WIN,FULL4D_CML_STATIONARY,4337,8674,3.8867305
MC1_K2_N1_L4_SP6_P4_R03,6,P4,WHITE,4,3,1,1,-112.769155216433,-112.01268554106,1.60254608113679e-12,0,1,0.194753516497481,0.502024016134554,-0.307270499637073,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,5355,10710,4.6873206
MC1_K2_N1_L4_SP6_P4_R04,6,P4,WHITE,4,4,1,1,-106.932302879923,-105.535815427191,1.51959942058856e-12,0,1,0.379192294969721,0.432502310558635,-0.0533100155889142,TANGENT_WIN,FULL4D_CML_MAX_SWEEPS_VALID,4702,9404,4.2340874
