trial_id,global_trial_index,element_trial_hash,measurement_hash,noise_profile_id,L,profile_id,white_beamspace_snr_target_db,replicate_id,base_realization_index,source_seed,noise_seed,snr_control_domain,white_snr_scaling_relative_error,whitening_residual,N_element,raw_beam_count,whitening_rank,element_signal_energy,element_noise_expected_energy,element_noise_realized_energy,element_snr_expected_db,element_snr_realized_db,raw_beam_signal_energy,raw_beam_noise_expected_energy,raw_beam_noise_realized_energy,raw_beam_snr_expected_db,raw_beam_snr_realized_db,white_beam_signal_energy,white_beam_noise_expected_energy,white_beam_noise_realized_energy,white_beam_snr_expected_db,white_beam_snr_realized_db,raw_receive_gain_db,white_receive_gain_db,raw_peak_beam_index,raw_peak_beam_snr_expected_db,raw_median_beam_snr_expected_db,true_center_projected_signal_energy,true_center_projected_noise_expected_energy,true_center_projected_noise_realized_energy,k2_projected_snr_expected_db,k2_projected_snr_realized_db,raw_covariance_residual,whitening_covariance_residual,whitening_trace,truth_only_diagnostic_flag,fitting_rerun_flag
MC1_K2_N2_L8_SP14_P3_R07,1587,473d26977ae0c6d7cdf9bc4d4dff371c848ab8f96de596ac7eeaa919cc0ea2d2,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,STAGE5_TOEPLITZ_CORRELATED,8,P3,14,7,226,430100226,430200226,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,4.52595452945272e-15,3.10707119171564e-09,2080,15,15,2259.08498387571,16640,17306.07567278,-8.67220753126398,-8.84266029556771,21564.5412925618,225.096670837424,168.710444450208,19.8137115267378,21.06598255011,3014.26371958238,120.000000070501,104.37345256269,14,14.6059119659882,28.4859190580017,22.672207531264,8,21.7208309344628,20.3782925242285,10.9985229974809,112.000000070496,100.234708147377,-10.0788365570464,-9.59683762943337,1.45208054544538e-16,3.10707119171564e-09,15.0000000088126,1,0
MC1_K2_N2_L8_SP18_P3_R07,1588,8d8c01dde4fba8dcc525c2310b84bd0be62d46c3215d605bb8f29426ac0f59b0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,STAGE5_TOEPLITZ_CORRELATED,8,P3,18,7,226,430100226,430200226,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,7.65771354504037e-15,3.10707119171564e-09,2080,15,15,5674.56491862443,16640,17306.07567278,-4.67220753126398,-4.84266029556771,54167.6786745141,225.096670837424,168.710444450208,23.8137115267378,25.06598255011,7571.48813821056,120.000000070501,104.37345256269,18,18.6059119659882,28.4859190580017,22.672207531264,8,25.7208309344628,24.3782925242285,27.627040684021,112.000000070496,100.234708147377,-6.07883655704602,-5.59683762943297,1.45208054544538e-16,3.10707119171564e-09,15.0000000088126,1,0
MC1_K2_N2_L8_SP22_P3_R07,1589,f86e99945d3a156da941f5e768a30161c2f22c912895ddca5a8382affe017bfb,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,STAGE5_TOEPLITZ_CORRELATED,8,P3,22,7,226,430100226,430200226,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,1.04010740585213e-14,3.10707119171564e-09,2080,15,15,14253.862623813,16640,17306.07567278,-0.67220753126398,-0.842660295567711,136063.057088883,225.096670837424,168.710444450208,27.8137115267378,29.06598255011,19018.7183207068,120.000000070501,104.37345256269,22,22.6059119659882,28.4859190580017,22.6722075312639,8,29.7208309344628,28.3782925242285,69.3959886369561,112.000000070496,100.234708147377,-2.07883655704598,-1.59683762943293,1.45208054544538e-16,3.10707119171564e-09,15.0000000088126,1,0
MC1_K2_N2_L8_SM6_P3_R08,1590,a7d62d117fb4977d994e9bbaca76aac1fb4fd9923e798bb10fc08d95c854c197,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,STAGE5_TOEPLITZ_CORRELATED,8,P3,-6,8,227,430100227,430200227,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,1.11022302462516e-16,3.10707119171564e-09,2080,15,15,22.429937940943,16640,17057.3829979543,-28.703252499742,-28.810843290169,214.005228000608,225.096670837424,185.796159023636,-0.219446888713552,0.613876514427439,30.142637195824,120.000000070501,123.866510702095,-6,-6.13772657464433,28.4838056110285,22.703252499742,8,1.69659515360161,0.346536380086699,0.0595903069008255,112.000000070496,116.783549187115,-32.740424008181,-32.9220604770195,1.45208054544538e-16,3.10707119171564e-09,15.0000000088126,1,0
MC1_K2_N2_L8_SP0_P3_R08,1591,0cd6b2c9ec4ddb892fb6a54f326b7997d85f1a7e150d2e3e20856fd4ea22ecbf,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,STAGE5_TOEPLITZ_CORRELATED,8,P3,0,8,227,430100227,430200227,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,1.48769885299771e-14,3.10707119171564e-09,2080,15,15,89.2951912935937,16640,17057.3829979543,-22.703252499742,-22.810843290169,851.970158029782,225.096670837424,185.796159023636,5.78055311128645,6.61387651442744,120.000000070503,120.000000070501,123.866510702095,6.46099402590698e-14,-0.137726574644262,28.4838056110285,22.7032524997421,8,7.69659515360161,6.3465363800867,0.237233284727256,112.000000070496,116.783549187115,-26.7404240081767,-26.9220604770152,1.45208054544538e-16,3.10707119171564e-09,15.0000000088126,1,0
MC1_K2_N2_L8_SP6_P3_R08,1592,35c29b8884e66e4d4d73ebe68ffcc7fefbe75e0550dc7df06680fc48572c0fc0,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,STAGE5_TOEPLITZ_CORRELATED,8,P3,6,8,227,430100227,430200227,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,3.6811554799872e-15,3.10707119171564e-09,2080,15,15,355.490559499259,16640,17057.3829979543,-16.703252499742,-16.810843290169,3391.75429009252,225.096670837424,185.796159023636,11.7805531112864,12.6138765144274,477.728604944867,120.000000070501,123.866510702095,6.00000000000002,5.86227342535569,28.4838056110285,22.703252499742,8,13.6965951536016,12.3465363800867,0.944442717438158,112.000000070496,116.783549187115,-20.7404240081797,-20.9220604770181,1.45208054544538e-16,3.10707119171564e-09,15.0000000088126,1,0
MC1_K2_N2_L8_SP10_P3_R08,1593,31eb2877c5991e6c14a243205ff9fd1d4e283e1faec4ae0e68488f6eaf1478b8,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,STAGE5_TOEPLITZ_CORRELATED,8,P3,10,8,227,430100227,430200227,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,1.63424829224823e-14,3.10707119171564e-09,2080,15,15,892.951912935937,16640,17057.3829979543,-12.703252499742,-12.810843290169,8519.70158029782,225.096670837424,185.796159023636,15.7805531112864,16.6138765144274,1200.00000070503,120.000000070501,123.866510702095,10.0000000000001,9.86227342535574,28.4838056110285,22.7032524997421,8,17.6965951536016,16.3465363800867,2.37233284727448,112.000000070496,116.783549187115,-16.7404240081732,-16.9220604770117,1.45208054544538e-16,3.10707119171564e-09,15.0000000088126,1,0
MC1_K2_N2_L8_SP14_P3_R08,1594,5d6ce7943316e9f22f55dfe64791f3362a4b9a3bdf5b0f3e2ff8932ff6701ee8,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,STAGE5_TOEPLITZ_CORRELATED,8,P3,14,8,227,430100227,430200227,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,6.93036787322447e-15,3.10707119171564e-09,2080,15,15,2242.9937940943,16640,17057.3829979543,-8.70325249974202,-8.81084329016898,21400.5228000608,225.096670837424,185.796159023636,19.7805531112864,20.6138765144274,3014.26371958241,120.000000070501,123.866510702095,14,13.8622734253557,28.4838056110285,22.703252499742,8,21.6965951536016,20.3465363800867,5.9590306900894,112.000000070496,116.783549187115,-12.740424008176,-12.9220604770145,1.45208054544538e-16,3.10707119171564e-09,15.0000000088126,1,0
MC1_K2_N2_L8_SP18_P3_R08,1595,7ecef8966b4c037e2de0a71c3e9b8e72f7e6eb481aa7992008087a4463475a44,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,STAGE5_TOEPLITZ_CORRELATED,8,P3,18,8,227,430100227,430200227,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,1.64415614349396e-14,3.10707119171564e-09,2080,15,15,5634.14567734567,16640,17057.3829979543,-4.70325249974202,-4.81084329016898,53755.6828486842,225.096670837424,185.796159023636,23.7805531112864,24.6138765144274,7571.48813821074,120.000000070501,123.866510702095,18.0000000000001,17.8622734253557,28.4838056110285,22.7032524997421,8,25.6965951536016,24.3465363800867,14.9684083353923,112.000000070496,116.783549187115,-8.74042400817383,-8.92206047701229,1.45208054544538e-16,3.10707119171564e-09,15.0000000088126,1,0
MC1_K2_N2_L8_SP22_P3_R08,1596,e31fc0c1c2a41cb1cd9561cde8a970a922d4964a01f15d8eed0059d395a86203,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,STAGE5_TOEPLITZ_CORRELATED,8,P3,22,8,227,430100227,430200227,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,4.84187930310475e-15,3.10707119171564e-09,2080,15,15,14152.334080073,16640,17057.3829979543,-0.70325249974201,-0.810843290168975,135028.170364142,225.096670837424,185.796159023636,27.7805531112864,28.6138765144274,19018.7183207071,120.000000070501,123.866510702095,22,21.8622734253557,28.4838056110285,22.703252499742,8,29.6965951536016,28.3465363800867,37.5989417988797,112.000000070496,116.783549187115,-4.74042400818389,-4.92206047702235,1.45208054544538e-16,3.10707119171564e-09,15.0000000088126,1,0
MC1_K2_N2_L8_SM6_P3_R09,1597,daf59f1a88aa142e610308fdfa981891dbc82101323cf906e3e75c3939f1b5ab,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,STAGE5_TOEPLITZ_CORRELATED,8,P3,-6,9,228,430100228,430200228,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,2.27595720048157e-15,3.10707119171564e-09,2080,15,15,22.5664469324035,16640,16752.8583504488,-28.6769013678579,-28.7062573127387,215.703834572753,225.096670837424,251.822345456603,-0.185112062301681,-0.672363989683141,30.1426371958237,120.000000070501,129.375318309993,-6.00000000000004,-6.32670185020761,28.4917893055562,22.6769013678579,8,1.72363018365838,0.379909726400427,0.0562736821917721,112.000000070496,122.659529283671,-32.9891268939169,-33.3839596016097,1.45208054544538e-16,3.10707119171564e-09,15.0000000088126,1,0
MC1_K2_N2_L8_SP0_P3_R09,1598,180b88c12e23f0c81783e3de7a4f4fb86826ecb888f4de4bd5cb6dc43588dc68,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,STAGE5_TOEPLITZ_CORRELATED,8,P3,0,9,228,430100228,430200228,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,1.58761892521397e-14,3.10707119171564e-09,2080,15,15,89.8386433770482,16640,16752.8583504488,-22.6769013678579,-22.7062573127387,858.732432592982,225.096670837424,251.822345456603,5.81488793769832,5.32763601031686,120.000000070499,120.000000070501,129.375318309993,-6.89494138585606e-14,-0.326701850207636,28.4917893055562,22.6769013678579,8,7.72363018365838,6.37990972640043,0.224029563940485,112.000000070496,122.659529283671,-26.9891268939061,-27.383959601599,1.45208054544538e-16,3.10707119171564e-09,15.0000000088126,1,0
MC1_K2_N2_L8_SP6_P3_R09,1599,f127503e1550ff7ee3a6924c2df40a0423214794e9b8c2a5d34a6fefff72cacd,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,STAGE5_TOEPLITZ_CORRELATED,8,P3,6,9,228,430100228,430200228,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,1.78480265696349e-15,3.10707119171564e-09,2080,15,15,357.654081212013,16640,16752.8583504488,-16.6769013678579,-16.7062573127387,3418.67539002114,225.096670837424,251.822345456603,11.8148879376983,11.3276360103169,477.728604944864,120.000000070501,129.375318309993,5.99999999999999,5.67329814979242,28.4917893055562,22.6769013678579,8,13.7236301836584,12.3799097264004,0.891877758205302,112.000000070496,122.659529283671,-20.9891268939134,-21.3839596016063,1.45208054544538e-16,3.10707119171564e-09,15.0000000088126,1,0
MC1_K2_N2_L8_SP10_P3_R09,1600,b4d339492b0f42692068288eb15abc4c514c43b5b6994ebd3c4e618b6f886031,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,STAGE5_TOEPLITZ_CORRELATED,8,P3,10,9,228,430100228,430200228,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,1.03028696685215e-14,3.10707119171564e-09,2080,15,15,898.386433770482,16640,16752.8583504488,-12.6769013678579,-12.7062573127387,8587.32432592982,225.096670837424,251.822345456603,15.8148879376983,15.3276360103169,1200.000000705,120.000000070501,129.375318309993,9.99999999999996,9.67329814979239,28.4917893055562,22.6769013678579,8,17.7236301836584,16.3799097264004,2.2402956394034,112.000000070496,122.659529283671,-16.9891268939089,-17.3839596016018,1.45208054544538e-16,3.10707119171564e-09,15.0000000088126,1,0
MC1_K2_N2_L8_SP14_P3_R09,1601,11ff7f57162b8d38ec195215a37f267159cd5cbaf174ec2d36aa03303ff0314c,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,STAGE5_TOEPLITZ_CORRELATED,8,P3,14,9,228,430100228,430200228,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,2.82872158090795e-15,3.10707119171564e-09,2080,15,15,2256.64469324035,16640,16752.8583504488,-8.67690136785792,-8.7062573127387,21570.3834572752,225.096670837424,251.822345456603,19.8148879376983,19.3276360103169,3014.26371958239,120.000000070501,129.375318309993,14,13.6732981497924,28.4917893055562,22.6769013678579,8,21.7236301836584,20.3799097264004,5.62736821917602,112.000000070496,122.659529283671,-12.9891268939178,-13.3839596016107,1.45208054544538e-16,3.10707119171564e-09,15.0000000088126,1,0
MC1_K2_N2_L8_SP18_P3_R09,1602,5492730465ae609683e1da4a6231debd11a59f8156334d0075995d97383777d2,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,STAGE5_TOEPLITZ_CORRELATED,8,P3,18,9,228,430100228,430200228,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,3.49101646906252e-15,3.10707119171564e-09,2080,15,15,5668.43518568854,16640,16752.8583504488,-4.67690136785792,-4.7062573127387,54182.3535287884,225.096670837424,251.822345456603,23.8148879376983,23.3276360103169,7571.48813821059,120.000000070501,129.375318309993,18,17.6732981497924,28.4917893055562,22.6769013678579,8,25.7236301836584,24.3799097264004,14.1353098748573,112.000000070496,122.659529283671,-8.98912689391753,-9.3839596016104,1.45208054544538e-16,3.10707119171564e-09,15.0000000088126,1,0
MC1_K2_N2_L8_SP22_P3_R09,1603,3c0efcacc93038bd55042b8ea27cba306d457be4b3651c3cb14f45f067a86c58,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,STAGE5_TOEPLITZ_CORRELATED,8,P3,22,9,228,430100228,430200228,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,1.00424163323654e-14,3.10707119171564e-09,2080,15,15,14238.4654308225,16640,16752.8583504488,-0.676901367857919,-0.706257312738693,136099.918656219,225.096670837424,251.822345456603,27.8148879376983,27.3276360103169,19018.7183207068,120.000000070501,129.375318309993,22,21.6732981497924,28.4917893055562,22.6769013678579,8,29.7236301836584,28.3799097264004,35.5062930799106,112.000000070496,122.659529283671,-4.98912689390859,-5.38395960160146,1.45208054544538e-16,3.10707119171564e-09,15.0000000088126,1,0
MC1_K2_N2_L8_SM6_P3_R10,1604,6f1a9f09ba5575df12655445e28bd7b2d10cd627be976edb8d6d9eb19d70ac1b,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,STAGE5_TOEPLITZ_CORRELATED,8,P3,-6,10,229,430100229,430200229,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,2.22044604925031e-16,3.10707119171564e-09,2080,15,15,22.4722614859911,16640,16497.3721945109,-28.6950654230522,-28.6576799290923,214.844984723157,225.096670837424,324.17369893428,-0.202438517675826,-1.78652556388802,30.1426371958239,120.000000070501,132.768487365575,-6,-6.43913761053982,28.4926269053764,22.6950654230522,8,1.71160492171225,0.363478559278566,0.011599893217677,112.000000070496,121.729311464946,-39.8476403157758,-40.2094117416682,1.45208054544538e-16,3.10707119171564e-09,15.0000000088126,1,0
MC1_K2_N2_L8_SP0_P3_R10,1605,d56f1b7dd40fe2683e2b528ee3739d01c86e88652448b57cd4649f64e03b8fb6,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,STAGE5_TOEPLITZ_CORRELATED,8,P3,0,10,229,430100229,430200229,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,1.36557432028894e-14,3.10707119171564e-09,2080,15,15,89.4636843612623,16640,16497.3721945109,-22.6950654230522,-22.6576799290923,855.313289757453,225.096670837424,324.17369893428,5.79756148232417,4.21347443611198,120.000000070499,120.000000070501,132.768487365575,-5.93061391930276e-14,-0.439137610539873,28.4926269053764,22.6950654230522,8,7.71160492171225,6.36347855927856,0.0461800066760206,112.000000070496,121.729311464946,-33.8476403157852,-34.2094117416776,1.45208054544538e-16,3.10707119171564e-09,15.0000000088126,1,0
MC1_K2_N2_L8_SP6_P3_R10,1606,14a7e65ce64cda7dd24c9e7c9df5ff216845b4439515bec0cab15876a78f9728,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,STAGE5_TOEPLITZ_CORRELATED,8,P3,6,10,229,430100229,430200229,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,1.09319162739014e-14,3.10707119171564e-09,2080,15,15,356.161342483533,16640,16497.3721945109,-16.6950654230522,-16.6576799290923,3405.06353722143,225.096670837424,324.17369893428,11.7975614823242,10.213474436112,477.72860494486,120.000000070501,132.768487365575,5.99999999999995,5.56086238946014,28.4926269053764,22.6950654230522,8,13.7116049217122,12.3634785592786,0.183845917939226,112.000000070496,121.729311464946,-27.8476403157875,-28.2094117416799,1.45208054544538e-16,3.10707119171564e-09,15.0000000088126,1,0
MC1_K2_N2_L8_SP10_P3_R10,1607,db345fffdb18d59244d94f00062e233c6c2afd927e5920307c6ce46698e5c3d3,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,STAGE5_TOEPLITZ_CORRELATED,8,P3,10,10,229,430100229,430200229,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,1.19015908239817e-14,3.10707119171564e-09,2080,15,15,894.636843612623,16640,16497.3721945109,-12.6950654230522,-12.6576799290923,8553.13289757453,225.096670837424,324.17369893428,15.7975614823242,14.213474436112,1200.00000070499,120.000000070501,132.768487365575,9.99999999999995,9.56086238946013,28.4926269053764,22.6950654230522,8,17.7116049217123,16.3634785592786,0.461800066760025,112.000000070496,121.729311464946,-23.8476403157869,-24.2094117416793,1.45208054544538e-16,3.10707119171564e-09,15.0000000088126,1,0
MC1_K2_N2_L8_SP14_P3_R10,1608,295693253444df7bd961541c7d903f6735adae99016f9bb4ef78bdd6b71d3765,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,STAGE5_TOEPLITZ_CORRELATED,8,P3,14,10,229,430100229,430200229,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,5.79887924086129e-15,3.10707119171564e-09,2080,15,15,2247.2261485991,16640,16497.3721945109,-8.69506542305225,-8.65767992909234,21484.4984723157,225.096670837424,324.17369893428,19.7975614823242,18.213474436112,3014.26371958238,120.000000070501,132.768487365575,14,13.5608623894602,28.4926269053764,22.6950654230522,8,21.7116049217122,20.3634785592786,1.15998932176295,112.000000070496,121.729311464946,-19.8476403157935,-20.209411741686,1.45208054544538e-16,3.10707119171564e-09,15.0000000088126,1,0
MC1_K2_N2_L8_SP18_P3_R10,1609,8f6ffdab86ce7d2d7d2b872434961fbabf5e6c5ecb8fbfbeb48640a859e3225a,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,STAGE5_TOEPLITZ_CORRELATED,8,P3,18,10,229,430100229,430200229,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,5.18021798635084e-15,3.10707119171564e-09,2080,15,15,5644.77687119963,16640,16497.3721945109,-4.69506542305225,-4.65767992909233,53966.6202003981,225.096670837424,324.17369893428,23.7975614823242,22.213474436112,7571.48813821058,120.000000070501,132.768487365575,18,17.5608623894602,28.4926269053764,22.6950654230522,8,25.7116049217123,24.3634785592786,2.91376143803715,112.000000070496,121.729311464946,-15.8476403157864,-16.2094117416788,1.45208054544538e-16,3.10707119171564e-09,15.0000000088126,1,0
MC1_K2_N2_L8_SP22_P3_R10,1610,e37cc88e02379dbec79c6a76a15b23aa692447a6502f8ae2ebdea8d2fd1db845,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,STAGE5_TOEPLITZ_CORRELATED,8,P3,22,10,229,430100229,430200229,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,1.04010740585213e-14,3.10707119171564e-09,2080,15,15,14179.0384316654,16640,16497.3721945109,-0.695065423052244,-0.65767992909233,135558.021035811,225.096670837424,324.17369893428,27.7975614823242,26.213474436112,19018.7183207068,120.000000070501,132.768487365575,22,21.5608623894601,28.4926269053764,22.6950654230522,8,29.7116049217123,28.3634785592786,7.3190378208522,112.000000070496,121.729311464946,-11.8476403157918,-12.2094117416843,1.45208054544538e-16,3.10707119171564e-09,15.0000000088126,1,0
MC1_K2_N2_L8_SM6_P4_R01,1611,0e3484efe3aab8f0c02aee67d4a1cb138e0dd01a017903eac21c05096dcf5863,7ac5f2ed7f8b920df52a4e1cde4f3ee8f80b69a8208c8d8579b1925f9a445627,STAGE5_TOEPLITZ_CORRELATED,8,P4,-6,1,230,430100230,430200230,WHITENED_SEQUENTIAL_BEAMSPACE_EXPECTED_TOTAL_SNR,1.66533453693773e-15,3.10707119171564e-09,2080,15,15,22.7377650428461,16640,16217.6801579489,-28.6440554749835,-28.5324095663603,217.78671193633,225.096670837424,312.758442216288,-0.143376937315141,-1.57177663199896,30.1426371958237,120.000000070501,116.403430819665,-6.00000000000003,-5.86784534389887,28.5006785376684,22.6440554749835,8,1.76467912901604,0.186799778622741,0.010574761034177,112.00000007049,106.268073330131,-40.2494746086437,-40.0213224469067,1.45208054544538e-16,3.10707119171564e-09,15.0000000088126,1,0
