scenario,data_split,trial_id,method,start_id,domain_hash,iteration,score,rss,max_angle_update_deg,relative_score_change,function_converged,angle_converged,monotonicity_violation_flag,statistical_calibration_status,phase_factor
stress_core_coherent_weak_l4,STRESS_HOLDOUT,71,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10133.1424827206,0.0739447528394521,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,71,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10129.8761903531,3.3402371203083,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,71,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10132.8371808671,0.379246606311426,0.600000000000001,0.00029230273483665,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,71,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10132.8371808671,0.379246606311426,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,72,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10134.0874071448,0.0736108780329232,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,72,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10134.0874071448,0.0736108780329232,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,72,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10132.1469279393,2.01409008353039,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,72,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10134.0874071448,0.0736108780329232,0.199999999999999,0.000191517081157461,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,72,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10134.0874071448,0.0736108780329232,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,72,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10130.8374915361,3.32352648667074,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,72,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.7766256289,0.384392393872986,0.600000000000001,0.000290117583591018,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,72,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10133.7766256289,0.384392393872986,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,73,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10133.3459979208,0.0753035316192836,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,73,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.3459979208,0.0753035316192836,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,73,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10131.4032026649,2.01809878755193,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,73,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.3459979208,0.0753035316192836,0.199999999999999,0.000191759741179942,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,73,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10133.3459979208,0.0753035316192836,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,73,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10130.0931523345,3.32814911792411,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,73,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.0352856713,0.386015781154128,0.600000000000001,0.000290434973551252,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,73,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10133.0352856713,0.386015781154128,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,74,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10134.6170871441,0.0730107930066879,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,74,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10134.6170871441,0.0730107930066879,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,74,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10132.677392719,2.0127052181233,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,74,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10134.6170871441,0.0730107930066879,0.199999999999999,0.000191429604431146,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,74,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10134.6170871441,0.0730107930066879,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,74,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10131.3677808567,3.32231708048312,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,74,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10134.3062431984,0.383854738747686,0.600000000000001,0.000290036094365036,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,74,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10134.3062431984,0.383854738747686,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,75,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10134.5390513252,0.0737416463271074,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,75,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10134.5390513252,0.0737416463271074,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,75,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10132.5965119323,2.01628103920666,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,75,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10134.5390513252,0.0737416463271074,0.199999999999999,0.000191711906281079,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,75,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10134.5390513252,0.0737416463271074,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,75,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10131.2832084927,3.32958447879355,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,75,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10134.2304462484,0.382346723137744,0.600000000000001,0.00029090468551755,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,75,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10134.2304462484,0.382346723137744,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,76,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10133.2720207678,0.07218088270929,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,76,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.2720207678,0.07218088270929,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,76,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10131.3322969258,2.0119047246535,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,76,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.2720207678,0.07218088270929,0.199999999999999,0.000191457923311112,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,76,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10133.2720207678,0.07218088270929,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,76,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10130.0215049054,3.32269674506824,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,76,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10132.9627758475,0.381425802956073,0.600000000000001,0.000290351895174938,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,76,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10132.9627758475,0.381425802956073,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,77,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10133.5084788698,0.0745842636406451,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,77,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.5084788698,0.0745842636406451,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,77,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10131.5718495007,2.01121363274615,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,77,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.5084788698,0.0745842636406451,0.199999999999999,0.000191147967746085,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,77,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10133.5084788698,0.0745842636406451,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,77,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10130.2663706561,3.31669247732134,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,77,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.1943718673,0.388691266196474,0.600000000000001,0.0002890349674917,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,77,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10133.1943718673,0.388691266196474,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,78,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10133.9494178462,0.0750161083669809,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,78,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.9494178462,0.0750161083669809,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,78,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10131.9981838738,2.02625008071664,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,78,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.9494178462,0.0750161083669809,0.199999999999999,0.000192581358280863,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,78,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10133.9494178462,0.0750161083669809,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,78,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10130.6846150813,3.33981887318987,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,78,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.6432381151,0.381195839456268,0.600000000000001,0.000292045715185839,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,78,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10133.6432381151,0.381195839456268,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,79,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10133.4788656892,0.0730552264030848,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,79,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.4788656892,0.0730552264030848,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,79,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10131.5427659093,2.00915500630617,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,79,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.4788656892,0.0730552264030848,0.199999999999999,0.000191096245126428,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,79,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10133.4788656892,0.0730552264030848,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,79,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10130.2344416705,3.31747924514275,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,79,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.1666630198,0.385257895839459,0.600000000000001,0.000289452466888789,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,79,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10133.1666630198,0.385257895839459,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,80,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10133.1010533429,0.0748186381151754,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,80,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.1010533429,0.0748186381151754,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,80,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10131.1536094898,2.02226249116939,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,80,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.1010533429,0.0748186381151754,0.199999999999999,0.000192223307248056,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,80,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10133.1010533429,0.0748186381151754,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,80,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10129.8432815913,3.33259038964752,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,80,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10132.792481547,0.383390433962632,0.600000000000001,0.000291139741623089,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,80,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10132.792481547,0.383390433962632,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,81,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10133.6156341669,0.0745331891139358,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,81,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.6156341669,0.0745331891139358,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,81,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10131.6771919802,2.0129753758556,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,81,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.6156341669,0.0745331891139358,0.199999999999999,0.000191324906035898,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,81,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10133.6156341669,0.0745331891139358,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,81,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10130.371856134,3.31831122202311,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,81,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.3020029835,0.388164372536266,0.600000000000001,0.000289243760357386,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,81,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10133.3020029835,0.388164372536266,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,82,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10133.6270796137,0.0756226238790987,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,82,MAIN_GROUPED_CONDITIONAL_JOINT,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.6270796137,0.0756226238790987,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,82,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,0,10131.6889782948,2.01372394283499,0,Inf,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,82,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,10133.6270796137,0.0756226238790987,0.199999999999999,0.00019129103973759,0,0,0,NOT_CALIBRATED_STAGE5,1
stress_core_coherent_weak_l4,STRESS_HOLDOUT,82,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,1,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,2,10133.6270796137,0.0756226238790987,0,0,1,1,0,NOT_CALIBRATED_STAGE5,1
