scenario,data_split,trial_id,method,score,rss,normalized_score_gap_to_local_full,success_flag,wrong_local_peak_flag,num_score_eval_total,statistical_calibration_status,domain_hash,phase_factor
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,71,MAIN_GROUPED_CONDITIONAL_JOINT,19349.9030938698,18.5886818793151,2.93114149944012e-06,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,71,GROUPED_CONDITIONAL_ONLY,19305.48281132,63.0089644291402,0.00229855774656312,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,71,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19349.95981134,18.5319644091105,5.64028893480133e-16,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,71,LOCAL_FULL_DML_REFERENCE,19349.95981134,18.5319644090996,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,71,CONVENTIONAL_DBF,19068.0885939363,300.403181812744,0.0145670182342423,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,72,MAIN_GROUPED_CONDITIONAL_JOINT,19349.7862116605,18.5601258450224,1.32583233912683e-06,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,72,GROUPED_CONDITIONAL_ONLY,19305.2469779316,63.0993595739092,0.00230311739686247,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,72,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19349.8118662669,18.5344712386759,-9.4005534323409e-16,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,72,LOCAL_FULL_DML_REFERENCE,19349.8118662669,18.5344712386941,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,72,CONVENTIONAL_DBF,19067.8743881081,300.471949397455,0.014570553972686,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,73,MAIN_GROUPED_CONDITIONAL_JOINT,19350.6398792897,18.540376963203,9.40015118307614e-16,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,73,GROUPED_CONDITIONAL_ONLY,19306.1341504004,63.0461058525361,0.00229996161196634,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,73,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19350.6398792897,18.540376963203,9.40015118307614e-16,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,73,LOCAL_FULL_DML_REFERENCE,19350.6398792897,18.5403769631848,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,73,CONVENTIONAL_DBF,19068.726625598,300.453630654923,0.0145686786302845,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,74,MAIN_GROUPED_CONDITIONAL_JOINT,19350.3124616692,18.5579749764984,4.19036066538358e-08,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,74,GROUPED_CONDITIONAL_ONLY,19305.7879399154,63.0824967303924,0.00230101352751991,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,74,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19350.3132725172,18.5571641285678,-7.52024787579777e-16,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,74,LOCAL_FULL_DML_REFERENCE,19350.3132725172,18.5571641285824,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,74,CONVENTIONAL_DBF,19068.451832972,300.41860367373,0.0145662468392938,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,75,MAIN_GROUPED_CONDITIONAL_JOINT,19350.0273063092,18.5466408537432,1.1280538521738e-15,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,75,GROUPED_CONDITIONAL_ONLY,19305.5319784864,63.0419686765417,0.00229949690088099,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,75,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19350.0273063092,18.5466408537432,1.1280538521738e-15,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,75,LOCAL_FULL_DML_REFERENCE,19350.0273063092,18.5466408537213,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,75,CONVENTIONAL_DBF,19067.8666990941,300.707248068837,0.0145819229476289,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,76,MAIN_GROUPED_CONDITIONAL_JOINT,19349.5925045464,18.5704714734311,1.66503059412634e-06,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,76,GROUPED_CONDITIONAL_ONLY,19305.092017249,63.070958770837,0.00230147641898782,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,76,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19349.6247222636,18.5382537562546,-1.50410309628626e-15,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,76,LOCAL_FULL_DML_REFERENCE,19349.6247222636,18.5382537562837,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,76,CONVENTIONAL_DBF,19067.6556159429,300.507360076943,0.0145723294569236,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,77,MAIN_GROUPED_CONDITIONAL_JOINT,19349.7649281789,18.5272548855064,-1.69210372246662e-15,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,77,GROUPED_CONDITIONAL_ONLY,19305.2994528878,62.9927301765638,0.00229798529625908,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,77,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19349.7649281789,18.5272548855064,-1.69210372246662e-15,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,77,LOCAL_FULL_DML_REFERENCE,19349.7649281789,18.5272548855392,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,77,CONVENTIONAL_DBF,19067.8164917337,300.475691330677,0.0145711556440947,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,78,MAIN_GROUPED_CONDITIONAL_JOINT,19351.0642013136,18.5267908643364,-3.75997802420062e-16,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,78,GROUPED_CONDITIONAL_ONLY,19306.6346551966,62.9563369813259,0.00229597430171134,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,78,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19351.0642013136,18.5267908643364,-3.75997802420062e-16,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,78,LOCAL_FULL_DML_REFERENCE,19351.0642013135,18.5267908643436,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,78,CONVENTIONAL_DBF,19069.276293169,300.314699008923,0.0145618817245953,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,79,MAIN_GROUPED_CONDITIONAL_JOINT,19350.4100872795,18.5468526127952,9.4002628127329e-16,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,79,GROUPED_CONDITIONAL_ONLY,19305.8615497395,63.0953901528046,0.00230220121119359,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,79,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19350.4100872795,18.5468526127952,9.4002628127329e-16,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,79,LOCAL_FULL_DML_REFERENCE,19350.4100872796,18.546852612777,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,79,CONVENTIONAL_DBF,19068.6055621672,300.351377725179,0.014563232708833,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,80,MAIN_GROUPED_CONDITIONAL_JOINT,19350.6803335869,18.5472824004828,-3.76005261249373e-16,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,80,GROUPED_CONDITIONAL_ONLY,19306.2481715604,62.9794444269719,0.00229615503230453,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,80,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19350.6803335869,18.5472824004828,-3.76005261249373e-16,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,80,LOCAL_FULL_DML_REFERENCE,19350.6803335869,18.5472824004901,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,80,CONVENTIONAL_DBF,19068.7441675568,300.483448430503,0.0145698322317205,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,81,MAIN_GROUPED_CONDITIONAL_JOINT,19350.2574478341,18.5539713829494,-1.6920606535646e-15,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,81,GROUPED_CONDITIONAL_ONLY,19305.7973049182,63.0141142988177,0.00229765123465126,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,81,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19350.2574478341,18.5539713829494,-1.6920606535646e-15,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,81,LOCAL_FULL_DML_REFERENCE,19350.257447834,18.5539713829821,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,81,CONVENTIONAL_DBF,19068.3477016414,300.463717575596,0.0145687852966612,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,82,MAIN_GROUPED_CONDITIONAL_JOINT,19348.9260130856,18.5543432349004,-1.31613773459155e-15,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,82,GROUPED_CONDITIONAL_ONLY,19304.4727358184,63.0076205021142,0.00229745450662868,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,82,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19348.9260130856,18.5543432349004,-1.31613773459155e-15,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,82,LOCAL_FULL_DML_REFERENCE,19348.9260130856,18.5543432349259,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,82,CONVENTIONAL_DBF,19067.1053196503,300.375036670197,0.01456518533611,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,83,MAIN_GROUPED_CONDITIONAL_JOINT,19350.600471354,18.5512962407374,-1.69203065880541e-15,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,83,GROUPED_CONDITIONAL_ONLY,19306.2078976468,62.9438699479251,0.00229411866432116,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,83,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19350.600471354,18.5512962407374,-1.69203065880541e-15,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,83,LOCAL_FULL_DML_REFERENCE,19350.600471354,18.5512962407702,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,83,CONVENTIONAL_DBF,19068.4976386537,300.654128941071,0.0145785053604883,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,84,MAIN_GROUPED_CONDITIONAL_JOINT,19349.9127458795,18.5318873895558,-1.12806053077415e-15,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,84,GROUPED_CONDITIONAL_ONLY,19305.4428568117,63.0017764573349,0.00229819584469326,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,84,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19349.9127458795,18.5318873895558,-1.12806053077415e-15,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,84,LOCAL_FULL_DML_REFERENCE,19349.9127458795,18.5318873895776,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,84,CONVENTIONAL_DBF,19068.1691542231,300.27547904598,0.0145604579905095,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,85,MAIN_GROUPED_CONDITIONAL_JOINT,19351.7005195514,18.5929954164676,3.50223240796925e-06,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,85,GROUPED_CONDITIONAL_ONLY,19307.2179971762,63.0755177917272,0.0023021305385967,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,85,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19351.7682939415,18.5252210263643,-1.69192854970654e-15,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,85,LOCAL_FULL_DML_REFERENCE,19351.7682939415,18.525221026397,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,85,CONVENTIONAL_DBF,19069.8928638608,300.400651107073,0.0145658745908467,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,86,MAIN_GROUPED_CONDITIONAL_JOINT,19350.7297731065,18.5496612152565,0,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,86,GROUPED_CONDITIONAL_ONLY,19306.2159370378,63.0634972839798,0.0023003698873718,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,86,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19350.7297731065,18.5496612152565,0,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,86,LOCAL_FULL_DML_REFERENCE,19350.7297731065,18.5496612152565,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,86,CONVENTIONAL_DBF,19068.8741506949,300.4052836269,0.014565632703081,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,87,MAIN_GROUPED_CONDITIONAL_JOINT,19350.1734748085,18.563326221778,2.29167105089096e-06,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,87,GROUPED_CONDITIONAL_ONLY,19305.669905453,63.0668955773181,0.00230219184641296,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,87,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19350.2178191426,18.5189818877589,-7.52028497269479e-16,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,87,LOCAL_FULL_DML_REFERENCE,19350.2178191425,18.5189818877734,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,87,CONVENTIONAL_DBF,19068.2095408719,300.527260158404,0.014573907172851,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,88,MAIN_GROUPED_CONDITIONAL_JOINT,19350.1437849216,18.5620137286242,1.59642172757379e-06,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,88,GROUPED_CONDITIONAL_ONLY,19305.7158495167,62.98994913356,0.00229759302893802,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,88,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19350.1746759609,18.5311226893609,1.1280452609902e-15,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,88,LOCAL_FULL_DML_REFERENCE,19350.1746759609,18.5311226893391,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,88,CONVENTIONAL_DBF,19068.168795201,300.537003449241,0.0145738157656139,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,89,MAIN_GROUPED_CONDITIONAL_JOINT,19349.9327455392,18.5395285512714,3.76019788278633e-16,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,89,GROUPED_CONDITIONAL_ONLY,19305.407520631,63.0647534594682,0.00230105321262518,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,89,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,19349.9327455392,18.5395285512714,3.76019788278633e-16,1,0,121,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,89,LOCAL_FULL_DML_REFERENCE,19349.9327455392,18.5395285512641,0,1,0,210,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,89,CONVENTIONAL_DBF,19067.9290343975,300.543239692899,0.0145738858553215,0,0,0,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,90,MAIN_GROUPED_CONDITIONAL_JOINT,19349.2079006319,18.530071272944,-1.31611856053345e-15,1,0,64,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,90,GROUPED_CONDITIONAL_ONLY,19304.7341836023,63.0037883024743,0.00229847739803615,1,0,24,NOT_CALIBRATED_STAGE5,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1
