scenario,data_split,trial_id,group_index,oracle_Kq,condition_source,eta_condition_deg,upstream_group_support_status,conditional_estimate_status,az_hat_deg,score,rss,rank_Gphi,group_noise_scale,group_recovery_relative_error,num_score_eval,num_svd,runtime_sec,fixed_measurement_hash,domain_hash,statistical_calibration_status,pass_flag,phase_factor
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,42,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19307.475675483,1.37770906724108,2,0.0312500100165639,0.0947055766036402,21,42,0.0055985,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,43,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.8929037203,1.30221347533006,2,0.03125,0.0947266697964344,21,42,0.0046036,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,44,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19304.7939924613,1.3754214762339,2,0.0312500100165639,0.0947132069719511,21,42,0.005376,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,45,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19306.2449795636,1.30380434004473,2,0.03125,0.0947340484645262,21,42,0.004784,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,46,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19306.2541453066,1.29703047771181,2,0.03125,0.0947663757740896,21,42,0.0049834,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,47,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.960517044,1.39158770151698,2,0.0312500100165639,0.0947146299571264,21,42,0.0049755,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,48,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19306.6204324585,1.28813905452262,2,0.03125,0.0947411194201869,21,42,0.0045809,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,49,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19306.5696089037,1.29629588465832,2,0.03125,0.0947357923100448,21,42,0.0059684,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,50,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.436433204,1.37687553264914,2,0.0312500100165639,0.0947275975355031,21,42,0.00436,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,51,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19304.6093953912,1.2970237640111,2,0.03125,0.0947418581370527,21,42,0.0060018,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,52,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19306.3383501314,1.37924463387026,2,0.0312500100165639,0.0947370799335613,21,42,0.0060702,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,53,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.9211595147,1.38043515155005,2,0.0312500100165639,0.0947205188426747,21,42,0.0054735,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,54,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19307.2275338817,1.29452775893878,2,0.03125,0.0947534226736655,21,42,0.0050569,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,55,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.9333417585,1.29865003580926,2,0.03125,0.0947804576695734,21,42,0.0056689,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,56,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.6490826279,1.29513781373316,2,0.03125,0.0947385644317169,21,42,0.0049295,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,57,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.0808645787,1.29177221008649,2,0.03125,0.0947565301945066,21,42,0.0061324,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,58,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19306.008548096,1.3932752906876,2,0.0312500100165639,0.0947008513161607,21,42,0.006189,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,59,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19306.5803847409,1.37735999166034,2,0.0312500100165639,0.0947077688856952,21,42,0.0047822,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,60,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.9257124,1.28767189770952,2,0.03125,0.0947484199090923,21,42,0.0053271,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,61,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19306.0213557389,1.38475662174824,2,0.0312500100165639,0.0946922776321732,21,42,0.0065127,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,62,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.4546481151,1.29848334679627,2,0.03125,0.0947417389117031,21,42,0.004711,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,63,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.4913981971,1.29084320083712,2,0.03125,0.0947494502114197,21,42,0.0063251,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,64,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19306.3239170486,1.30422410356914,2,0.03125,0.0947467025429532,21,42,0.0052807,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,65,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.8634142395,1.38413841432703,2,0.0312500100165639,0.0947212382123142,21,42,0.0075052,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,66,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19304.7649808124,1.38358731677727,2,0.0312500100165639,0.0947054152893395,21,42,0.0074619,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,67,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19304.9190353175,1.38382837224344,2,0.0312500100165639,0.0947280406748253,21,42,0.0052903,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,68,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.9460781306,1.3728868959297,2,0.0312500100165639,0.0946964921649462,21,42,0.0057797,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,69,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19307.0854625304,1.37664332612258,2,0.0312500100165639,0.0947017384671528,21,42,0.0064591,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,70,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19306.0289377695,1.36505734673483,2,0.0312500100165639,0.0946918467228377,21,42,0.0046738,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,71,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.4833088112,1.29954428354904,2,0.03125,0.0947321209945995,21,42,0.0055806,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,72,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.2457433096,1.38063091384174,2,0.0312500100165639,0.0947358945476453,21,42,0.0060931,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,73,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19306.1330288795,1.38195943980099,2,0.0312500100165639,0.0947240557103746,21,42,0.0051816,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,74,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.7865312973,1.39594726565338,2,0.0312500100165639,0.0947303350074367,21,42,0.0055201,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,75,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.5306793317,1.38743571550367,2,0.0312500100165639,0.0947369040882934,21,42,0.0048683,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,76,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.0905475237,1.38509681308642,2,0.0312500100165639,0.0947190158254721,21,42,0.0110758,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,77,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.3001247046,1.29221285021777,2,0.03125,0.0947525326628106,21,42,0.0050026,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,78,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19306.6351235871,1.29113556897937,2,0.03125,0.0947462215339117,21,42,0.0046408,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,79,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.8601670257,1.39136191001307,2,0.0312500100165639,0.094705923057464,21,42,0.006302,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,80,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19306.2485889327,1.29523863577924,2,0.03125,0.094734302880882,21,42,0.0054306,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,81,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.7978149395,1.30215217603472,2,0.03125,0.0947515254666655,21,42,0.0064148,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,82,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19304.4732753944,1.31010092024007,2,0.03125,0.0947367028106624,21,42,0.0057569,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,83,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19306.2084161276,1.29723681989708,2,0.03125,0.0947560616717384,21,42,0.0066346,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,84,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.4434425177,1.30093248292178,2,0.03125,0.0947218670932088,21,42,0.0044271,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,85,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19307.2166709914,1.39482934598709,2,0.0312500100165639,0.0947672317892552,21,42,0.0043318,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,86,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19306.2145770181,1.39030226840987,2,0.0312500100165639,0.0946898479888668,21,42,0.0055862,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,87,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.6684337058,1.37328404849904,2,0.0312500100165639,0.0947209390847124,21,42,0.0060868,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,88,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.7164088666,1.29429912050546,2,0.03125,0.0947369731814684,21,42,0.0066165,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,89,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.4061210684,1.38147245377695,2,0.0312500100165639,0.0947406798723653,21,42,0.0059205,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,90,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19304.7346240793,1.29893172280572,2,0.03125,0.0947425190962731,21,42,0.0055989,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,91,1,2,ESTIMATED_ELEVATION,10,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.0437851936,1.29827932178523,2,0.03125,0.0947456091043436,21,42,0.0069616,ccf433c83d073aaf2f715b179ced026783548b153385064557ffd1b8d59daa8b,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,92,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.4143332262,1.38670134977656,2,0.0312500100165639,0.0946952033343884,21,42,0.0052489,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,93,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,7.6 8.2,19305.4262768829,1.37948467846581,2,0.0312500100165639,0.0947308804482427,21,42,0.005932,36eab15ac254bfe18015ddb533b51d6529910ab8c3f8bf9b62434edd8e561919,e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,NOT_CALIBRATED_STAGE5,1,1
