scenario,data_split,feature_tags,noise_sigma,L,aperture_column_count,trial_id,method,K,oracle_Q,oracle_Kq,condition_source,eta_condition_deg,upstream_group_support_status,conditional_estimate_status,joint_refinement_status,method_estimate_status,method_status_scope,statistical_calibration_status,domain_id,domain_source,domain_bounds,domain_hash,truth_in_domain_flag,truth_on_search_grid_flag,grid_step_az_deg,grid_step_el_deg,az_hat_deg,el_hat_deg,score,rss,normalized_score_gap_to_local_full,az_rmse,el_rmse,pair_rmse,unconditional_penalized_pair_error,success_flag,wrong_local_peak_flag,convergence_flag,rank_Gphi_min,group_recovery_relative_error,cross_group_noise_correlation_max,monotonicity_violation_count,num_score_eval_stage4,num_score_eval_conditional,num_score_eval_joint,num_score_eval_total,num_svd_total,num_eig_total,num_candidate_manifold_build,num_iterations,num_multi_start,runtime_total,precompute_time_sec,online_time_sec,max_primary_array_bytes,registered_model_certified_flag,phase_factor,pass_flag
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,34,LOCAL_FULL_DML_REFERENCE,2,1,2,NOT_APPLICABLE_REFERENCE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_REFERENCE,LOCAL_FULL_REFERENCE_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8.2,10 10.2,19350.1797126234,18.5455900580928,0,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,NaN,0.0947203229243668,0,0,0,0,210,210,231,1,21,0,1,0.0302719,0.0066485,0.0236234,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,34,CONVENTIONAL_DBF,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_METHOD,CONVENTIONAL_DBF_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,8 8,10 10.2,19068.3451603917,300.380142289778,0.0145649578669198,0.3,0.0999999999999996,0.316227766016838,0.632455532033676,0,0,1,NaN,0.0947203229243668,0,0,0,0,0,0,0,0,0,0,1,0.0068165,0.0066485,0.000168,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,35,MAIN_GROUPED_CONDITIONAL_JOINT,2,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8.2,10 10.2,19350.1177782787,18.5815725943357,3.33583517917487e-06,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,2,0.094691439440395,0,0,3,21,40,64,138,4,61,2,1,0.0562203,0.0108521,0.0453682,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,35,GROUPED_CONDITIONAL_ONLY,2,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,NOT_RUN_BY_METHOD,GROUPED_CONDITIONAL_RETURNED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8.2,10.2 10.2,19305.6008674014,63.0984834717019,0.00230392970682272,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,2,0.094691439440395,0,0,3,21,0,24,57,3,21,0,1,0.0184939,0.0108521,0.0076418,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,35,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,8.2 7.6,10 10.2,19350.1823272977,18.5170235753903,-7.52029876630061e-16,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,NaN,0.094691439440395,0,0,0,0,121,121,243,1,120,6,2,0.119546,0.007079,0.112467,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,35,LOCAL_FULL_DML_REFERENCE,2,1,2,NOT_APPLICABLE_REFERENCE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_REFERENCE,LOCAL_FULL_REFERENCE_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,8.2 7.6,10 10.2,19350.1823272977,18.5170235754049,0,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,NaN,0.094691439440395,0,0,0,0,210,210,231,1,21,0,1,0.0327284,0.007079,0.0256494,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,35,CONVENTIONAL_DBF,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_METHOD,CONVENTIONAL_DBF_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,8 8,10 10.2,19068.2786639948,300.420686878315,0.0145685274967783,0.3,0.0999999999999996,0.316227766016838,0.632455532033676,0,0,1,NaN,0.094691439440395,0,0,0,0,0,0,0,0,0,0,1,0.0072668,0.007079,0.0001878,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,36,MAIN_GROUPED_CONDITIONAL_JOINT,2,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8.2,10 10.2,19350.835038735,18.5378285979277,9.40005637950374e-16,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,2,0.0946931721980725,0,0,3,21,40,64,138,4,61,2,1,0.0587126,0.0102127,0.0484999,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,36,GROUPED_CONDITIONAL_ONLY,2,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,NOT_RUN_BY_METHOD,GROUPED_CONDITIONAL_RETURNED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8.2,10.2 10.2,19306.2894863351,63.0833809978103,0.00230199638985775,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,2,0.0946931721980725,0,0,3,21,0,24,57,3,21,0,1,0.018946,0.0102127,0.0087333,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,36,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8.2,10 10.2,19350.835038735,18.5378285979277,9.40005637950374e-16,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,NaN,0.0946931721980725,0,0,0,0,121,121,243,1,120,6,2,0.1241123,0.0066988,0.1174135,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,36,LOCAL_FULL_DML_REFERENCE,2,1,2,NOT_APPLICABLE_REFERENCE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_REFERENCE,LOCAL_FULL_REFERENCE_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8.2,10 10.2,19350.835038735,18.5378285979095,0,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,NaN,0.0946931721980725,0,0,0,0,210,210,231,1,21,0,1,0.0304555,0.0066988,0.0237567,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,36,CONVENTIONAL_DBF,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_METHOD,CONVENTIONAL_DBF_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,8 8,10 10.2,19068.8539305685,300.51893676446,0.0145720382403189,0.3,0.0999999999999996,0.316227766016838,0.632455532033676,0,0,1,NaN,0.0946931721980725,0,0,0,0,0,0,0,0,0,0,1,0.0069293,0.0066988,0.0002305,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,37,MAIN_GROUPED_CONDITIONAL_JOINT,2,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8.2,10 10.2,19350.0395055434,18.5278095994763,7.52035427328095e-16,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,2,0.0947238735465294,0,0,3,21,40,64,138,4,61,2,1,0.0657065,0.0111956,0.0545109,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,37,GROUPED_CONDITIONAL_ONLY,2,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,NOT_RUN_BY_METHOD,GROUPED_CONDITIONAL_RETURNED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8.2,10.2 10.2,19305.4673746211,63.0999405217299,0.00230346459548566,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,2,0.0947238735465294,0,0,3,21,0,24,57,3,21,0,1,0.0209827,0.0111956,0.0097871,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,37,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8.2,10 10.2,19350.0395055434,18.5278095994763,7.52035427328095e-16,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,NaN,0.0947238735465294,0,0,0,0,121,121,243,1,120,6,2,0.1331407,0.0066171,0.1265236,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,37,LOCAL_FULL_DML_REFERENCE,2,1,2,NOT_APPLICABLE_REFERENCE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_REFERENCE,LOCAL_FULL_REFERENCE_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8.2,10 10.2,19350.0395055434,18.5278095994618,0,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,NaN,0.0947238735465294,0,0,0,0,210,210,231,1,21,0,1,0.0360946,0.0066171,0.0294775,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,37,CONVENTIONAL_DBF,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_METHOD,CONVENTIONAL_DBF_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,8 8,10 10.2,19068.082218065,300.485097077901,0.0145714062959749,0.3,0.0999999999999996,0.316227766016838,0.632455532033676,0,0,1,NaN,0.0947238735465294,0,0,0,0,0,0,0,0,0,0,1,0.0067511,0.0066171,0.000134,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,38,MAIN_GROUPED_CONDITIONAL_JOINT,2,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8.2,10 10.2,19350.5369999224,18.5192506928142,9.40020116006675e-16,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,2,0.0947319982469804,0,0,3,21,40,64,138,4,61,2,1,0.0556948,0.0102668,0.045428,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,38,GROUPED_CONDITIONAL_ONLY,2,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,NOT_RUN_BY_METHOD,GROUPED_CONDITIONAL_RETURNED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8.2,10.2 10.2,19305.9631106617,63.0931399535439,0.00230349624203847,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,2,0.0947319982469804,0,0,3,21,0,24,57,3,21,0,1,0.0190064,0.0102668,0.0087396,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,38,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8.2,10 10.2,19350.5369999224,18.5192506928142,9.40020116006675e-16,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,NaN,0.0947319982469804,0,0,0,0,121,121,243,1,120,6,2,0.121283,0.0065391,0.1147439,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,38,LOCAL_FULL_DML_REFERENCE,2,1,2,NOT_APPLICABLE_REFERENCE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_REFERENCE,LOCAL_FULL_REFERENCE_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8.2,10 10.2,19350.5369999225,18.519250692796,0,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,NaN,0.0947319982469804,0,0,0,0,210,210,231,1,21,0,1,0.027693,0.0065391,0.0211539,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,38,CONVENTIONAL_DBF,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_METHOD,CONVENTIONAL_DBF_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,8 8,10 10.2,19068.6987750616,300.357475553639,0.0145648787349918,0.3,0.0999999999999996,0.316227766016838,0.632455532033676,0,0,1,NaN,0.0947319982469804,0,0,0,0,0,0,0,0,0,0,1,0.0067243,0.0065391,0.0001852,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,39,MAIN_GROUPED_CONDITIONAL_JOINT,2,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8.2,10 10.2,19350.9066539875,18.5463531484165,0,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,2,0.0947616605434506,0,0,3,21,40,64,138,4,61,2,1,0.0569229,0.0100459,0.046877,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,39,GROUPED_CONDITIONAL_ONLY,2,1,2,ESTIMATED_ELEVATION,10.2,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,CONDITIONAL_AZIMUTH_RETURNED,NOT_RUN_BY_METHOD,GROUPED_CONDITIONAL_RETURNED,METHOD_AND_UPSTREAM_REGISTERED_MODEL,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8.2,10.2 10.2,19306.3611941039,63.0918130320424,0.0023019830894821,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,2,0.0947616605434506,0,0,3,21,0,24,57,3,21,0,1,0.0185669,0.0100459,0.008521,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,39,DIRECT_AP_COORDINATE_ASCENT_FIXED_CENTER,2,1,2,NOT_APPLICABLE_BASELINE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,JOINT_REFINEMENT_CONVERGED,JOINT_REFINEMENT_CONVERGED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8.2,10 10.2,19350.9066539875,18.5463531484165,0,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,NaN,0.0947616605434506,0,0,0,0,121,121,243,1,120,6,2,0.1187761,0.0063268,0.1124493,299520,0,1,1
normal_core_offgrid_white_l4,NORMAL_HOLDOUT,"core_noisy,paired_noise,both_offgrid,L_gt_1",0.004,4,65,39,LOCAL_FULL_DML_REFERENCE,2,1,2,NOT_APPLICABLE_REFERENCE,NaN,GROUP_REGISTERED_MODEL_SUPPORTED_UNCALIBRATED,NOT_APPLICABLE_METHOD,NOT_RUN_BY_REFERENCE,LOCAL_FULL_REFERENCE_RETURNED,METHOD_ONLY,NOT_CALIBRATED_STAGE5,STAGE5_COMMON_LOCAL_DOMAIN_V1,pre_registered_conventional_center_and_fixed_resolution_offsets,"[7.4,8.6]x[9.8,10.2]",e70016c924fdb6837e7a741304fbd992c4d8f05413ba03743350eec5c03963bd,1,0,0.199999999999999,0.199999999999999,7.6 8.2,10 10.2,19350.9066539875,18.5463531484165,0,0.100000000000001,0.0999999999999996,0.14142135623731,0.14142135623731,1,0,1,NaN,0.0947616605434506,0,0,0,0,210,210,231,1,21,0,1,0.0306095,0.0063268,0.0242827,299520,0,1,1
